#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 5           98.760            0.000        0.000        0.000        485367                      277801                      
GPU 6           99.595            0.000        0.000        0.000        492175                      282516                      
GPU 7           101.619           0.000        0.000        0.000        492180                      278325                      
GPU 0           96.910            0.000        0.000        0.000        493743                      275175                      
GPU 1           98.255            0.000        0.000        0.000        488508                      279896                      
GPU 2           99.184            0.000        0.000        0.000        489046                      279904                      
GPU 3           97.437            0.000        0.000        0.000        493224                      277275                      
GPU 4           98.420            0.000        0.000        0.000        485373                      273612                      
GPU 5           98.818            0.000        0.000        0.000        476465                      268372                      
GPU 6           99.539            0.000        0.000        0.000        483791                      271510                      
GPU 7           101.580           0.000        0.000        0.000        485892                      272561                      
GPU 0           96.896            0.000        0.000        0.000        445526                      234294                      
GPU 1           98.330            0.000        0.000        0.000        407424                      206809                      
GPU 2           98.832            0.000        0.000        0.000        443970                      236923                      
GPU 3           97.516            0.000        0.000        0.000        438717                      222765                      
GPU 4           98.396            0.000        0.000        0.000        479068                      269410                      
GPU 5           98.789            0.000        0.000        0.000        237967                      59753                       
GPU 6           99.558            0.000        0.000        0.000        245302                      60801                       
GPU 7           101.575           0.000        0.000        0.000        243731                      62374                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.001            0.000        0.000        0.000        257348                      55033                       
GPU 1           98.279            0.000        0.000        0.000        265571                      71634                       
GPU 2           98.978            0.000        0.000        0.000        253170                      56085                       
GPU 3           97.421            0.000        0.000        0.000        263119                      67090                       
GPU 4           98.335            0.000        0.000        0.000        236919                      45077                       
GPU 5           98.782            0.000        0.000        0.000        434537                      220675                      
GPU 6           99.597            0.000        0.000        0.000        444999                      223810                      
GPU 7           101.652           0.000        0.000        0.000        446055                      222765                      
GPU 0           96.922            0.000        0.000        0.000        492703                      275704                      
GPU 1           98.239            0.000        0.000        0.000        487988                      279898                      
GPU 2           99.082            0.000        0.000        0.000        493237                      283048                      
GPU 3           97.457            0.000        0.000        0.000        493230                      277278                      
GPU 4           98.365            0.000        0.000        0.000        459678                      240060                      
GPU 5           98.840            0.000        0.000        0.000        473844                      268372                      
GPU 6           99.587            0.000        0.000        0.000        483274                      270990                      
GPU 7           101.578           0.000        0.000        0.000        483799                      271515                      
GPU 0           96.915            0.000        0.000        0.000        495834                      279365                      
GPU 1           98.315            0.000        0.000        0.000        489571                      282001                      
GPU 2           99.032            0.000        0.000        0.000        493762                      282000                      
GPU 3           97.442            0.000        0.000        0.000        495328                      279375                      
GPU 4           98.412            0.000        0.000        0.000        482232                      270993                      
GPU 5           98.779            0.000        0.000        0.000        479081                      270990                      
GPU 6           99.570            0.000        0.000        0.000        487980                      274128                      
GPU 7           101.592           0.000        0.000        0.000        486415                      273084                      
GPU 0           97.012            0.000        0.000        0.000        484835                      268362                      
GPU 1           98.304            0.000        0.000        0.000        424049                      223818                      
GPU 2           99.150            0.000        0.000        0.000        487991                      276231                      
GPU 3           97.525            0.000        0.000        0.000        489555                      273605                      
GPU 4           98.324            0.000        0.000        0.000        491669                      282002                      
GPU 5           98.714            0.000        0.000        0.000        486951                      277808                      
GPU 6           99.558            0.000        0.000        0.000        493746                      280942                      
GPU 7           101.597           0.000        0.000        0.000        489563                      277279                      
GPU 0           97.116            0.000        0.000        0.000        430847                      211754                      
GPU 1           98.317            0.000        0.000        0.000        255794                      62376                       
GPU 2           99.030            0.000        0.000        0.000        244782                      57133                       
GPU 3           97.440            0.000        0.000        0.000        210183                      13627                       
GPU 4           98.338            0.000        0.000        0.000        440289                      229055                      
GPU 5           98.770            0.000        0.000        0.000        234921                      55275                       
GPU 6           99.586            0.000        0.000        0.000        206516                      13103                       
GPU 7           101.580           0.000        0.000        0.000        206515                      23586                       
GPU 0           96.999            0.000        0.000        0.000        264164                      69186                       
GPU 1           98.339            0.000        0.000        0.000        476991                      271518                      
GPU 2           99.067            0.000        0.000        0.000        453396                      231677                      
GPU 3           97.428            0.000        0.000        0.000        487961                      272545                      
GPU 4           98.386            0.000        0.000        0.000        257890                      66569                       
GPU 5           98.743            0.000        0.000        0.000        474661                      256841                      
GPU 6           99.568            0.000        0.000        0.000        495315                      284085                      
GPU 7           101.597           0.000        0.000        0.000        491129                      268889                      
GPU 0           97.049            0.000        0.000        0.000        493220                      276748                      
GPU 1           98.310            0.000        0.000        0.000        484329                      278856                      
GPU 2           99.069            0.000        0.000        0.000        496894                      280420                      
GPU 3           97.440            0.000        0.000        0.000        497972                      283582                      
GPU 4           98.379            0.000        0.000        0.000        480647                      267841                      
GPU 5           98.783            0.000        0.000        0.000        480127                      269940                      
GPU 6           99.599            0.000        0.000        0.000        482752                      269942                      
GPU 7           101.672           0.000        0.000        0.000        483278                      272040                      
GPU 0           97.022            0.000        0.000        0.000        492695                      277272                      
GPU 1           98.284            0.000        0.000        0.000        484857                      279382                      
GPU 2           99.175            0.000        0.000        0.000        491674                      279908                      
GPU 3           97.432            0.000        0.000        0.000        496377                      279376                      
GPU 4           98.450            0.000        0.000        0.000        484848                      272039                      
GPU 5           98.816            0.000        0.000        0.000        476984                      267321                      
GPU 6           99.564            0.000        0.000        0.000        485880                      273602                      
GPU 7           101.608           0.000        0.000        0.000        485373                      273612                      
GPU 0           97.047            0.000        0.000        0.000        437141                      225908                      
GPU 1           98.225            0.000        0.000        0.000        231673                      47697                       
GPU 2           99.075            0.000        0.000        0.000        437143                      228006                      
GPU 3           97.427            0.000        0.000        0.000        248445                      58704                       
GPU 4           98.333            0.000        0.000        0.000        483794                      270987                      
GPU 5           98.688            0.000        0.000        0.000        403607                      201565                      
GPU 6           99.587            0.000        0.000        0.000        244255                      58705                       
GPU 7           101.583           0.000        0.000        0.000        245299                      60800                       
GPU 0           97.229            0.000        0.000        0.000        266264                      63945                       
GPU 1           98.236            0.000        0.000        0.000        459164                      243734                      
GPU 2           98.998            0.000        0.000        0.000        263130                      65520                       
GPU 3           97.446            0.000        0.000        0.000        453916                      230627                      
GPU 4           98.383            0.000        0.000        0.000        207037                      13103                       
GPU 5           98.712            0.000        0.000        0.000        257803                      62354                       
GPU 6           99.577            0.000        0.000        0.000        448669                      225907                      
GPU 7           101.580           0.000        0.000        0.000        446059                      222767                      
GPU 0           97.137            0.000        0.000        0.000        494267                      277796                      
GPU 1           98.290            0.000        0.000        0.000        491658                      281995                      
GPU 2           98.971            0.000        0.000        0.000        490621                      279905                      
GPU 3           97.449            0.000        0.000        0.000        500562                      284089                      
GPU 4           98.427            0.000        0.000        0.000        482750                      273087                      
GPU 5           98.776            0.000        0.000        0.000        504951                      297030                      
GPU 6           99.599            0.000        0.000        0.000        484313                      273081                      
GPU 7           101.616           0.000        0.000        0.000        486411                      272558                      
GPU 0           96.892            0.000        0.000        0.000        487457                      270984                      
GPU 1           98.244            0.000        0.000        0.000        482751                      274135                      
GPU 2           99.095            0.000        0.000        0.000        488520                      275186                      
GPU 3           97.420            0.000        0.000        0.000        485890                      271511                      
GPU 4           98.336            0.000        0.000        0.000        492673                      282501                      
GPU 5           98.769            0.000        0.000        0.000        485382                      278858                      
GPU 6           99.600            0.000        0.000        0.000        492703                      281470                      
GPU 7           101.582           0.000        0.000        0.000        494802                      279374                      
GPU 0           97.084            0.000        0.000        0.000        482199                      275692                      
GPU 1           98.282            0.000        0.000        0.000        432429                      226435                      
GPU 2           98.944            0.000        0.000        0.000        492187                      279377                      
GPU 3           97.459            0.000        0.000        0.000        439245                      228533                      
GPU 4           98.406            0.000        0.000        0.000        482748                      269940                      
GPU 5           98.723            0.000        0.000        0.000        432955                      229057                      
GPU 6           99.602            0.000        0.000        0.000        438707                      229050                      
GPU 7           101.572           0.000        0.000        0.000        484319                      273085                      
GPU 0           97.009            0.000        0.000        0.000        237437                      45600                       
GPU 1           98.258            0.000        0.000        0.000        258932                      66567                       
GPU 2           99.010            0.000        0.000        0.000        233251                      45601                       
GPU 3           97.461            0.000        0.000        0.000        265215                      63421                       
GPU 4           98.378            0.000        0.000        0.000        245304                      57656                       
GPU 5           98.740            0.000        0.000        0.000        267324                      81960                       
GPU 6           99.515            0.000        0.000        0.000        249499                      53988                       
GPU 7           101.565           0.000        0.000        0.000        209134                      13103                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.041            0.000        0.000        0.000        450224                      229042                      
GPU 1           98.319            0.000        0.000        0.000        480134                      272565                      
GPU 2           98.976            0.000        0.000        0.000        454451                      239543                      
GPU 3           97.457            0.000        0.000        0.000        483793                      267842                      
GPU 4           98.389            0.000        0.000        0.000        453382                      232719                      
GPU 5           98.762            0.000        0.000        0.000        457589                      242684                      
GPU 6           99.587            0.000        0.000        0.000        495316                      283562                      
GPU 7           101.580           0.000        0.000        0.000        490601                      278321                      
GPU 0           96.953            0.000        0.000        0.000        494281                      275707                      
GPU 1           98.240            0.000        0.000        0.000        487990                      280424                      
GPU 2           99.009            0.000        0.000        0.000        493238                      280427                      
GPU 3           97.506            0.000        0.000        0.000        492699                      277274                      
GPU 4           98.386            0.000        0.000        0.000        484306                      269932                      
GPU 5           98.781            0.000        0.000        0.000        476460                      266796                      
GPU 6           99.585            0.000        0.000        0.000        483267                      271510                      
GPU 7           101.562           0.000        0.000        0.000        483277                      269943                      
GPU 0           96.924            0.000        0.000        0.000        497417                      279371                      
GPU 1           98.353            0.000        0.000        0.000        490093                      283048                      
GPU 2           99.022            0.000        0.000        0.000        494807                      281474                      
GPU 3           97.507            0.000        0.000        0.000        494801                      278326                      
GPU 4           98.325            0.000        0.000        0.000        481154                      272025                      
GPU 5           98.723            0.000        0.000        0.000        479086                      271517                      
GPU 6           99.559            0.000        0.000        0.000        481619                      274087                      
GPU 7           101.623           0.000        0.000        0.000        486410                      275178                      
GPU 0           97.168            0.000        0.000        0.000        429269                      215421                      
GPU 1           98.232            0.000        0.000        0.000        203371                      13103                       
GPU 2           98.904            0.000        0.000        0.000        418375                      213952                      
GPU 3           97.440            0.000        0.000        0.000        239537                      48746                       
GPU 4           98.377            0.000        0.000        0.000        445528                      238488                      
GPU 5           98.723            0.000        0.000        0.000        240588                      60802                       
GPU 6           99.597            0.000        0.000        0.000        246871                      57655                       
GPU 7           101.642           0.000        0.000        0.000        243739                      57658                       
GPU 0           97.057            0.000        0.000        0.000        265216                      66041                       
GPU 1           98.249            0.000        0.000        0.000        480645                      272557                      
GPU 2           98.985            0.000        0.000        0.000        253166                      55036                       
GPU 3           97.486            0.000        0.000        0.000        459674                      238485                      
GPU 4           98.340            0.000        0.000        0.000        253162                      55559                       
GPU 5           98.645            0.000        0.000        0.000        449208                      231680                      
GPU 6           99.566            0.000        0.000        0.000        456534                      239012                      
GPU 7           101.617           0.000        0.000        0.000        453912                      233246                      
GPU 0           97.268            0.000        0.000        0.000        483767                      266779                      
GPU 1           98.239            0.000        0.000        0.000        480658                      272041                      
GPU 2           99.143            0.000        0.000        0.000        487465                      274657                      
GPU 3           97.440            0.000        0.000        0.000        490083                      274656                      
GPU 4           98.442            0.000        0.000        0.000        494273                      281468                      
GPU 5           98.738            0.000        0.000        0.000        486946                      280950                      
GPU 6           99.568            0.000        0.000        0.000        492182                      280423                      
GPU 7           101.581           0.000        0.000        0.000        494278                      280423                      
GPU 0           97.239            0.000        0.000        0.000        485895                      272038                      
GPU 1           98.269            0.000        0.000        0.000        478040                      271518                      
GPU 2           99.124            0.000        0.000        0.000        488526                      277809                      
GPU 3           97.641            0.000        0.000        0.000        487460                      271510                      
GPU 4           98.360            0.000        0.000        0.000        495848                      280421                      
GPU 5           98.801            0.000        0.000        0.000        487473                      280428                      
GPU 6           99.578            0.000        0.000        0.000        497417                      283564                      
GPU 7           101.568           0.000        0.000        0.000        492704                      279897                      
GPU 0           97.296            0.000        0.000        0.000        491647                      275176                      
GPU 1           98.241            0.000        0.000        0.000        431381                      223815                      
GPU 2           98.924            0.000        0.000        0.000        490607                      278849                      
GPU 3           97.527            0.000        0.000        0.000        431348                      223273                      
GPU 4           98.408            0.000        0.000        0.000        480649                      270463                      
GPU 5           98.745            0.000        0.000        0.000        463346                      266791                      
GPU 6           99.603            0.000        0.000        0.000        388919                      186597                      
GPU 7           101.611           0.000        0.000        0.000        487472                      268896                      
GPU 0           97.020            0.000        0.000        0.000        228524                      34593                       
GPU 1           98.260            0.000        0.000        0.000        254748                      67618                       
GPU 2           98.872            0.000        0.000        0.000        244783                      57657                       
GPU 3           97.459            0.000        0.000        0.000        263571                      65499                       
GPU 4           98.356            0.000        0.000        0.000        242684                      56084                       
GPU 5           98.776            0.000        0.000        0.000        201799                      18345                       
GPU 6           99.566            0.000        0.000        0.000        299811                      99063                       
GPU 7           101.571           0.000        0.000        0.000        204947                      16249                       
GPU 0           97.216            0.000        0.000        0.000        475402                      255784                      
GPU 1           98.320            0.000        0.000        0.000        487476                      281478                      
GPU 2           98.989            0.000        0.000        0.000        453916                      234296                      
GPU 3           97.449            0.000        0.000        0.000        494801                      277801                      
GPU 4           98.446            0.000        0.000        0.000        445006                      227482                      
GPU 5           98.750            0.000        0.000        0.000        481184                      266276                      
GPU 6           99.588            0.000        0.000        0.000        482742                      272034                      
GPU 7           101.614           0.000        0.000        0.000        486409                      273081                      
GPU 0           97.080            0.000        0.000        0.000        493226                      277800                      
GPU 1           98.338            0.000        0.000        0.000        486430                      280431                      
GPU 2           98.959            0.000        0.000        0.000        492718                      280430                      
GPU 3           97.476            0.000        0.000        0.000        493754                      277278                      
GPU 4           98.422            0.000        0.000        0.000        482744                      271510                      
GPU 5           98.779            0.000        0.000        0.000        474894                      268373                      
GPU 6           99.568            0.000        0.000        0.000        485363                      272034                      
GPU 7           101.659           0.000        0.000        0.000        482759                      270995                      
GPU 0           97.241            0.000        0.000        0.000        481166                      271508                      
GPU 1           98.281            0.000        0.000        0.000        490601                      281467                      
GPU 2           98.812            0.000        0.000        0.000        493241                      280429                      
GPU 3           97.437            0.000        0.000        0.000        494800                      278849                      
GPU 4           98.406            0.000        0.000        0.000        485359                      270983                      
GPU 5           98.792            0.000        0.000        0.000        476469                      269946                      
GPU 6           99.587            0.000        0.000        0.000        483262                      270459                      
GPU 7           101.634           0.000        0.000        0.000        483278                      270992                      
GPU 0           97.237            0.000        0.000        0.000        436087                      220664                      
GPU 1           98.235            0.000        0.000        0.000        201801                      13104                       
GPU 2           98.902            0.000        0.000        0.000        443924                      235327                      
GPU 3           97.507            0.000        0.000        0.000        239014                      46125                       
GPU 4           98.326            0.000        0.000        0.000        432417                      221188                      
GPU 5           98.821            0.000        0.000        0.000        239017                      59230                       
GPU 6           99.568            0.000        0.000        0.000        232723                      47173                       
GPU 7           101.564           0.000        0.000        0.000        245304                      58181                       
GPU 0           97.222            0.000        0.000        0.000        267310                      67613                       
GPU 1           98.315            0.000        0.000        0.000        487995                      282523                      
GPU 2           99.114            0.000        0.000        0.000        251075                      57134                       
GPU 3           97.535            0.000        0.000        0.000        463868                      244251                      
GPU 4           98.310            0.000        0.000        0.000        259977                      62897                       
GPU 5           98.811            0.000        0.000        0.000        436629                      221721                      
GPU 6           99.583            0.000        0.000        0.000        457579                      237438                      
GPU 7           101.600           0.000        0.000        0.000        448153                      228007                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.020            0.000        0.000        0.000        491129                      274655                      
GPU 1           98.293            0.000        0.000        0.000        487469                      280426                      
GPU 2           98.998            0.000        0.000        0.000        489566                      278329                      
GPU 3           97.430            0.000        0.000        0.000        495278                      279347                      
GPU 4           98.406            0.000        0.000        0.000        485891                      272036                      
GPU 5           98.794            0.000        0.000        0.000        474370                      268897                      
GPU 6           99.563            0.000        0.000        0.000        484311                      271507                      
GPU 7           101.629           0.000        0.000        0.000        482234                      273091                      
GPU 0           97.076            0.000        0.000        0.000        493219                      276748                      
GPU 1           98.338            0.000        0.000        0.000        486853                      279849                      
GPU 2           98.929            0.000        0.000        0.000        492185                      277804                      
GPU 3           97.447            0.000        0.000        0.000        494277                      278326                      
GPU 4           98.408            0.000        0.000        0.000        480648                      269414                      
GPU 5           98.766            0.000        0.000        0.000        479077                      269939                      
GPU 6           99.533            0.000        0.000        0.000        481171                      268889                      
GPU 7           101.634           0.000        0.000        0.000        486942                      272562                      
GPU 0           96.949            0.000        0.000        0.000        436610                      224857                      
GPU 1           98.262            0.000        0.000        0.000        404076                      201561                      
GPU 2           99.102            0.000        0.000        0.000        483805                      272566                      
GPU 3           97.612            0.000        0.000        0.000        433992                      218044                      
GPU 4           98.422            0.000        0.000        0.000        491657                      279374                      
GPU 5           98.757            0.000        0.000        0.000        484331                      274663                      
GPU 6           99.550            0.000        0.000        0.000        245825                      61325                       
GPU 7           101.634           0.000        0.000        0.000        368486                      168256                      
GPU 0           96.838            0.000        0.000        0.000        255256                      53462                       
GPU 1           98.346            0.000        0.000        0.000        262667                      70471                       
GPU 2           98.973            0.000        0.000        0.000        231155                      47698                       
GPU 3           97.574            0.000        0.000        0.000        262598                      66042                       
GPU 4           98.353            0.000        0.000        0.000        234818                      45600                       
GPU 5           98.730            0.000        0.000        0.000        198661                      15725                       
GPU 6           99.576            0.000        0.000        0.000        453390                      230102                      
GPU 7           101.593           0.000        0.000        0.000        323936                      121607                      
GPU 0           96.857            0.000        0.000        0.000        483256                      266786                      
GPU 1           98.324            0.000        0.000        0.000        474897                      269947                      
GPU 2           98.968            0.000        0.000        0.000        454453                      239544                      
GPU 3           97.555            0.000        0.000        0.000        486939                      270463                      
GPU 4           98.402            0.000        0.000        0.000        459167                      247405                      
GPU 5           98.728            0.000        0.000        0.000        483802                      278854                      
GPU 6           99.561            0.000        0.000        0.000        493222                      281466                      
GPU 7           101.621           0.000        0.000        0.000        493755                      278327                      
GPU 0           96.961            0.000        0.000        0.000        482737                      268362                      
GPU 1           98.288            0.000        0.000        0.000        480647                      270462                      
GPU 2           98.856            0.000        0.000        0.000        485890                      273608                      
GPU 3           97.555            0.000        0.000        0.000        486934                      270985                      
GPU 4           98.371            0.000        0.000        0.000        493227                      278849                      
GPU 5           98.769            0.000        0.000        0.000        484857                      278334                      
GPU 6           99.589            0.000        0.000        0.000        493230                      281995                      
GPU 7           101.563           0.000        0.000        0.000        487470                      277805                      
GPU 0           97.067            0.000        0.000        0.000        493745                      276749                      
GPU 1           98.279            0.000        0.000        0.000        431382                      229057                      
GPU 2           99.096            0.000        0.000        0.000        492181                      284092                      
GPU 3           97.613            0.000        0.000        0.000        496900                      283568                      
GPU 4           98.436            0.000        0.000        0.000        485359                      272556                      
GPU 5           98.747            0.000        0.000        0.000        473845                      268896                      
GPU 6           99.557            0.000        0.000        0.000        485888                      272559                      
GPU 7           101.599           0.000        0.000        0.000        485902                      274663                      
GPU 0           97.011            0.000        0.000        0.000        438705                      220138                      
GPU 1           98.291            0.000        0.000        0.000        254747                      63948                       
GPU 2           99.080            0.000        0.000        0.000        424042                      223814                      
GPU 3           97.633            0.000        0.000        0.000        209655                      13627                       
GPU 4           98.397            0.000        0.000        0.000        406746                      211235                      
GPU 5           98.766            0.000        0.000        0.000        235877                      57134                       
GPU 6           99.600            0.000        0.000        0.000        206514                      13103                       
GPU 7           101.554           0.000        0.000        0.000        208087                      23586                       
GPU 0           97.090            0.000        0.000        0.000        265216                      70235                       
GPU 1           98.319            0.000        0.000        0.000        486958                      280957                      
GPU 2           98.863            0.000        0.000        0.000        260500                      66566                       
GPU 3           97.643            0.000        0.000        0.000        498996                      284616                      
GPU 4           98.400            0.000        0.000        0.000        284090                      76526                       
GPU 5           98.724            0.000        0.000        0.000        435587                      224345                      
GPU 6           99.589            0.000        0.000        0.000        473841                      271515                      
GPU 7           101.579           0.000        0.000        0.000        488512                      264698                      
GPU 0           97.002            0.000        0.000        0.000        495317                      278321                      
GPU 1           98.332            0.000        0.000        0.000        486954                      281479                      
GPU 2           98.925            0.000        0.000        0.000        502670                      289336                      
GPU 3           97.421            0.000        0.000        0.000        498462                      280418                      
GPU 4           98.314            0.000        0.000        0.000        485368                      271512                      
GPU 5           98.775            0.000        0.000        0.000        478036                      270992                      
GPU 6           99.637            0.000        0.000        0.000        485360                      275177                      
GPU 7           101.590           0.000        0.000        0.000        485373                      273612                      
GPU 0           96.836            0.000        0.000        0.000        496366                      279894                      
GPU 1           98.301            0.000        0.000        0.000        493753                      285139                      
GPU 2           98.965            0.000        0.000        0.000        495854                      283570                      
GPU 3           97.623            0.000        0.000        0.000        496368                      281991                      
GPU 4           98.428            0.000        0.000        0.000        481165                      272031                      
GPU 5           98.759            0.000        0.000        0.000        477515                      270469                      
GPU 6           99.599            0.000        0.000        0.000        486420                      275183                      
GPU 7           101.625           0.000        0.000        0.000        484301                      272026                      
GPU 0           96.913            0.000        0.000        0.000        438190                      226957                      
GPU 1           98.323            0.000        0.000        0.000        237449                      57658                       
GPU 2           99.072            0.000        0.000        0.000        494806                      282522                      
GPU 3           97.594            0.000        0.000        0.000        248444                      59752                       
GPU 4           98.317            0.000        0.000        0.000        484808                      273589                      
GPU 5           98.768            0.000        0.000        0.000        422473                      221720                      
GPU 6           99.611            0.000        0.000        0.000        241112                      59229                       
GPU 7           101.588           0.000        0.000        0.000        243218                      60804                       
GPU 0           96.905            0.000        0.000        0.000        266262                      63944                       
GPU 1           98.291            0.000        0.000        0.000        450783                      238495                      
GPU 2           98.800            0.000        0.000        0.000        209136                      19917                       
GPU 3           97.641            0.000        0.000        0.000        458096                      233765                      
GPU 4           98.347            0.000        0.000        0.000        208617                      13628                       
GPU 5           98.640            0.000        0.000        0.000        254746                      61851                       
GPU 6           99.564            0.000        0.000        0.000        448143                      228526                      
GPU 7           101.620           0.000        0.000        0.000        447629                      224338                      
GPU 0           97.018            0.000        0.000        0.000        497416                      281467                      
GPU 1           98.256            0.000        0.000        0.000        492180                      283567                      
GPU 2           99.070            0.000        0.000        0.000        495327                      275706                      
GPU 3           97.622            0.000        0.000        0.000        497936                      283561                      
GPU 4           98.388            0.000        0.000        0.000        485885                      273605                      
GPU 5           98.861            0.000        0.000        0.000        474899                      269948                      
GPU 6           99.598            0.000        0.000        0.000        485890                      274132                      
GPU 7           101.643           0.000        0.000        0.000        483802                      271516                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.983            0.000        0.000        0.000        484308                      267313                      
GPU 1           98.334            0.000        0.000        0.000        475953                      269951                      
GPU 2           99.061            0.000        0.000        0.000        482756                      271517                      
GPU 3           97.574            0.000        0.000        0.000        486409                      270460                      
GPU 4           98.367            0.000        0.000        0.000        493761                      281999                      
GPU 5           98.745            0.000        0.000        0.000        484846                      277803                      
GPU 6           99.609            0.000        0.000        0.000        481170                      278324                      
GPU 7           101.578           0.000        0.000        0.000        490090                      277805                      
GPU 0           96.909            0.000        0.000        0.000        479067                      262596                      
GPU 1           98.319            0.000        0.000        0.000        425093                      222243                      
GPU 2           99.057            0.000        0.000        0.000        486414                      273084                      
GPU 3           97.594            0.000        0.000        0.000        430843                      219614                      
GPU 4           98.283            0.000        0.000        0.000        494799                      280945                      
GPU 5           98.792            0.000        0.000        0.000        483284                      276237                      
GPU 6           99.569            0.000        0.000        0.000        434001                      229056                      
GPU 7           101.565           0.000        0.000        0.000        489561                      278326                      
GPU 0           96.896            0.000        0.000        0.000        237437                      45076                       
GPU 1           98.253            0.000        0.000        0.000        256308                      64994                       
GPU 2           99.067            0.000        0.000        0.000        429813                      217003                      
GPU 3           97.525            0.000        0.000        0.000        264689                      63420                       
GPU 4           98.316            0.000        0.000        0.000        246872                      59752                       
GPU 5           98.712            0.000        0.000        0.000        204946                      29877                       
GPU 6           99.638            0.000        0.000        0.000        256839                      63423                       
GPU 7           101.596           0.000        0.000        0.000        207045                      13628                       
GPU 0           96.861            0.000        0.000        0.000        455999                      235337                      
GPU 1           98.314            0.000        0.000        0.000        475430                      269428                      
GPU 2           99.040            0.000        0.000        0.000        263124                      68663                       
GPU 3           97.691            0.000        0.000        0.000        485879                      269933                      
GPU 4           98.347            0.000        0.000        0.000        456014                      235869                      
GPU 5           98.784            0.000        0.000        0.000        478568                      261037                      
GPU 6           99.540            0.000        0.000        0.000        485875                      279365                      
GPU 7           101.629           0.000        0.000        0.000        491654                      278324                      
GPU 0           96.972            0.000        0.000        0.000        483182                      266746                      
GPU 1           98.338            0.000        0.000        0.000        478043                      272568                      
GPU 2           99.049            0.000        0.000        0.000        484330                      272042                      
GPU 3           97.633            0.000        0.000        0.000        487978                      271507                      
GPU 4           98.336            0.000        0.000        0.000        483250                      278838                      
GPU 5           98.768            0.000        0.000        0.000        483284                      278858                      
GPU 6           99.608            0.000        0.000        0.000        489040                      281997                      
GPU 7           101.557           0.000        0.000        0.000        491142                      278331                      
GPU 0           97.079            0.000        0.000        0.000        480636                      264166                      
GPU 1           98.327            0.000        0.000        0.000        478557                      271514                      
GPU 2           99.105            0.000        0.000        0.000        484842                      272036                      
GPU 3           97.574            0.000        0.000        0.000        484311                      268887                      
GPU 4           98.384            0.000        0.000        0.000        492175                      280419                      
GPU 5           98.719            0.000        0.000        0.000        486419                      278328                      
GPU 6           99.628            0.000        0.000        0.000        492706                      281471                      
GPU 7           101.629           0.000        0.000        0.000        490091                      278330                      
GPU 0           96.961            0.000        0.000        0.000        426653                      215947                      
GPU 1           98.277            0.000        0.000        0.000        229057                      41932                       
GPU 2           99.017            0.000        0.000        0.000        487986                      273083                      
GPU 3           97.506            0.000        0.000        0.000        247392                      56082                       
GPU 4           98.327            0.000        0.000        0.000        454973                      245832                      
GPU 5           98.777            0.000        0.000        0.000        400990                      199184                      
GPU 6           99.564            0.000        0.000        0.000        245303                      57656                       
GPU 7           101.611           0.000        0.000        0.000        246353                      59229                       
GPU 0           97.080            0.000        0.000        0.000        264692                      64469                       
GPU 1           98.249            0.000        0.000        0.000        452877                      243212                      
GPU 2           98.753            0.000        0.000        0.000        205469                      14676                       
GPU 3           97.430            0.000        0.000        0.000        449189                      228001                      
GPU 4           98.408            0.000        0.000        0.000        243728                      47173                       
GPU 5           98.748            0.000        0.000        0.000        280954                      91205                       
GPU 6           99.597            0.000        0.000        0.000        454441                      236917                      
GPU 7           101.633           0.000        0.000        0.000        450262                      232207                      
GPU 0           97.191            0.000        0.000        0.000        494264                      277794                      
GPU 1           98.320            0.000        0.000        0.000        487987                      280422                      
GPU 2           98.624            0.000        0.000        0.000        496895                      283041                      
GPU 3           97.459            0.000        0.000        0.000        496364                      279893                      
GPU 4           98.351            0.000        0.000        0.000        485889                      271511                      
GPU 5           98.747            0.000        0.000        0.000        462267                      266249                      
GPU 6           99.607            0.000        0.000        0.000        483271                      275705                      
GPU 7           101.514           0.000        0.000        0.000        486413                      273083                      
GPU 0           97.206            0.000        0.000        0.000        494795                      277798                      
GPU 1           98.325            0.000        0.000        0.000        488537                      283058                      
GPU 2           98.788            0.000        0.000        0.000        495860                      282000                      
GPU 3           97.423            0.000        0.000        0.000        497420                      280945                      
GPU 4           98.366            0.000        0.000        0.000        485885                      272032                      
GPU 5           98.697            0.000        0.000        0.000        475426                      271522                      
GPU 6           99.592            0.000        0.000        0.000        486413                      273607                      
GPU 7           101.641           0.000        0.000        0.000        487476                      275188                      
GPU 0           97.207            0.000        0.000        0.000        494266                      277271                      
GPU 1           98.292            0.000        0.000        0.000        433479                      228533                      
GPU 2           99.018            0.000        0.000        0.000        495328                      283044                      
GPU 3           97.467            0.000        0.000        0.000        439760                      228004                      
GPU 4           98.373            0.000        0.000        0.000        484319                      273085                      
GPU 5           98.747            0.000        0.000        0.000        474893                      269420                      
GPU 6           99.636            0.000        0.000        0.000        431900                      224336                      
GPU 7           101.642           0.000        0.000        0.000        486946                      273088                      
