#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 5           170.242           0.214        0.012        0.097        1655849455                  3447243591                  
GPU 6           173.702           0.218        0.012        0.100        1972200256                  5307889468                  
GPU 7           167.960           0.214        0.012        0.097        1719812293                  4124988250                  
GPU 0           170.791           0.220        0.013        0.101        1884179414                  4177696565                  
GPU 1           171.819           0.213        0.012        0.096        1675753222                  3605807877                  
GPU 2           164.954           0.215        0.012        0.097        1913011951                  4473005481                  
GPU 3           162.755           0.216        0.012        0.097        1689338229                  3716508360                  
GPU 4           168.851           0.216        0.012        0.097        1963397735                  5054178707                  
GPU 5           171.332           0.217        0.012        0.099        1666477167                  3473150705                  
GPU 6           173.854           0.218        0.012        0.099        1964497799                  5108709594                  
GPU 7           167.563           0.216        0.012        0.098        1725752491                  4110842719                  
GPU 0           172.697           0.221        0.013        0.102        1904558568                  4350659921                  
GPU 1           172.072           0.217        0.012        0.098        1697778433                  3668983225                  
GPU 2           165.331           0.219        0.012        0.100        1933196917                  4577648194                  
GPU 3           162.489           0.219        0.012        0.099        1701663352                  3739995873                  
GPU 4           172.010           0.218        0.012        0.098        1958258976                  4892717619                  
GPU 5           172.290           0.218        0.012        0.099        1675267174                  3519229636                  
GPU 6           174.230           0.218        0.012        0.099        1968869654                  5094898372                  
GPU 7           168.811           0.217        0.012        0.098        1728687072                  4107060351                  
GPU 0           173.327           0.223        0.013        0.103        1880866302                  4086762112                  
GPU 1           173.292           0.214        0.012        0.097        1677597458                  3613281714                  
GPU 2           165.536           0.217        0.012        0.099        1901715680                  4321793717                  
GPU 3           163.831           0.219        0.012        0.099        1690188479                  3706738102                  
GPU 4           171.241           0.218        0.012        0.099        1985055448                  5300763831                  
GPU 5           171.733           0.218        0.012        0.099        1680854779                  3594961333                  
GPU 6           173.984           0.220        0.013        0.100        1982989015                  5270079444                  
GPU 7           169.536           0.215        0.012        0.098        1725338354                  4114810959                  
GPU 0           173.532           0.224        0.013        0.103        1887465351                  4072038248                  
GPU 1           173.829           0.218        0.012        0.098        1706018377                  3701917250                  
GPU 2           166.003           0.220        0.012        0.100        1931600594                  4485461036                  
GPU 3           165.440           0.223        0.013        0.101        1710460676                  3769935859                  
GPU 4           171.807           0.219        0.012        0.100        1992381334                  5291420991                  
GPU 5           173.283           0.219        0.012        0.100        1695833939                  3679385296                  
GPU 6           175.783           0.221        0.013        0.101        1981263599                  5152563922                  
GPU 7           169.799           0.219        0.012        0.099        1733737065                  4121059543                  
GPU 0           172.690           0.222        0.013        0.102        1886516866                  4231383818                  
GPU 1           172.934           0.216        0.012        0.098        1687043601                  3713481145                  
GPU 2           165.184           0.217        0.012        0.099        1913365239                  4520135649                  
GPU 3           164.004           0.219        0.012        0.099        1686794045                  3729125465                  
GPU 4           171.418           0.218        0.012        0.099        2003680298                  5491529709                  
GPU 5           173.204           0.219        0.012        0.100        1676959043                  3625194549                  
GPU 6           174.575           0.220        0.013        0.100        1984647439                  5375517921                  
GPU 7           168.885           0.217        0.012        0.098        1732062885                  4173995274                  
GPU 0           168.831           0.206        0.012        0.095        2006063752                  5081177354                  
GPU 1           169.113           0.203        0.012        0.092        1792270676                  4519028991                  
GPU 2           161.935           0.204        0.012        0.093        2063157577                  5773291642                  
GPU 3           158.498           0.204        0.012        0.092        1899170005                  6128715935                  
GPU 4           167.250           0.204        0.012        0.092        2220882619                  7965161851                  
GPU 5           166.878           0.202        0.011        0.091        1857605604                  5575042314                  
GPU 6           170.392           0.205        0.012        0.093        2144475086                  6873079230                  
GPU 7           166.934           0.204        0.012        0.092        1897665823                  5994162960                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           169.237           0.214        0.012        0.097        1872414732                  4133540888                  
GPU 1           169.601           0.208        0.011        0.092        1677141857                  3756621150                  
GPU 2           162.984           0.211        0.011        0.105        2114283586                  5145422007                  
GPU 3           159.828           0.210        0.011        0.093        1839818583                  5947085430                  
GPU 4           167.963           0.213        0.011        0.095        2108278209                  7178527919                  
GPU 5           168.524           0.209        0.011        0.093        1760581775                  4923320384                  
GPU 6           171.475           0.213        0.012        0.096        2045923045                  6492588784                  
GPU 7           167.187           0.211        0.011        0.095        1835320601                  5771492260                  
GPU 0           170.048           0.216        0.012        0.099        1849953880                  3965476962                  
GPU 1           171.118           0.209        0.011        0.094        1676777422                  3816509448                  
GPU 2           163.907           0.211        0.012        0.095        1910800993                  4704262811                  
GPU 3           159.994           0.209        0.011        0.094        1816272173                  5848617956                  
GPU 4           168.318           0.213        0.012        0.096        2099805233                  7338562985                  
GPU 5           168.636           0.209        0.011        0.093        1761573496                  5070705318                  
GPU 6           172.600           0.213        0.012        0.097        2044471051                  6598412565                  
GPU 7           167.322           0.210        0.011        0.094        1813346570                  5665186222                  
GPU 0           170.841           0.216        0.013        0.100        1849112618                  4121721484                  
GPU 1           171.713           0.210        0.011        0.094        1660011907                  3746358447                  
GPU 2           162.680           0.210        0.012        0.095        1890741426                  4617333992                  
GPU 3           161.228           0.211        0.012        0.095        1820782452                  5977918783                  
GPU 4           169.035           0.212        0.012        0.096        2100721952                  7415224405                  
GPU 5           169.085           0.210        0.011        0.095        1742695097                  4927774843                  
GPU 6           174.180           0.213        0.012        0.098        2040431187                  6679873544                  
GPU 7           166.486           0.209        0.011        0.095        1814358552                  5822641812                  
GPU 0           172.171           0.218        0.013        0.101        1838814137                  3860658520                  
GPU 1           172.913           0.211        0.012        0.095        1668633743                  3762472519                  
GPU 2           163.960           0.214        0.012        0.097        1910848436                  4623520304                  
GPU 3           161.682           0.213        0.012        0.096        1826037581                  5922886806                  
GPU 4           169.408           0.214        0.012        0.096        2135300456                  7667549115                  
GPU 5           170.804           0.212        0.012        0.097        1754622619                  4970473442                  
GPU 6           173.504           0.214        0.012        0.098        2056375485                  6758858730                  
GPU 7           168.603           0.212        0.012        0.096        1822322367                  5772280854                  
GPU 0           171.764           0.214        0.013        0.099        1827215574                  4078102211                  
GPU 1           169.979           0.209        0.011        0.094        1646490382                  3743039553                  
GPU 2           163.717           0.209        0.012        0.095        1882018054                  4663074431                  
GPU 3           160.962           0.209        0.011        0.094        1783525691                  5788890838                  
GPU 4           169.484           0.211        0.012        0.096        2109041282                  7713180379                  
GPU 5           171.000           0.210        0.012        0.095        1735279612                  5045166361                  
GPU 6           173.124           0.211        0.012        0.096        2048552239                  6958677011                  
GPU 7           167.325           0.209        0.012        0.094        1790537790                  5666866133                  
GPU 0           170.504           0.218        0.013        0.100        1864581332                  4051611389                  
GPU 1           170.479           0.212        0.012        0.095        1674215518                  3764029644                  
GPU 2           163.232           0.212        0.012        0.096        1893689910                  4479001955                  
GPU 3           162.112           0.216        0.012        0.098        1842649546                  6029190094                  
GPU 4           170.198           0.215        0.012        0.097        2099804939                  7285147164                  
GPU 5           171.501           0.214        0.012        0.097        1763787322                  4972583890                  
GPU 6           173.750           0.217        0.012        0.099        2051383442                  6566406333                  
GPU 7           168.403           0.213        0.012        0.097        1833504614                  5889766426                  
GPU 0           170.033           0.213        0.012        0.097        1834599436                  4100531270                  
GPU 1           172.406           0.209        0.012        0.094        1650881786                  3745591656                  
GPU 2           163.029           0.209        0.012        0.095        1897122785                  4859097672                  
GPU 3           162.023           0.211        0.012        0.095        1795569845                  5869578788                  
GPU 4           168.609           0.211        0.012        0.095        2131246309                  8018042990                  
GPU 5           169.702           0.210        0.012        0.095        1725340595                  4915421446                  
GPU 6           172.210           0.211        0.012        0.096        2024754205                  6685020422                  
GPU 7           167.649           0.210        0.012        0.095        1800855018                  5770511754                  
GPU 0           168.901           0.214        0.012        0.098        1831620408                  3979770992                  
GPU 1           173.413           0.210        0.012        0.095        1654537217                  3776415169                  
GPU 2           164.785           0.212        0.012        0.096        1882978642                  4516045322                  
GPU 3           160.714           0.212        0.012        0.095        1801576090                  5853402190                  
GPU 4           169.450           0.213        0.012        0.096        2103426282                  7507751961                  
GPU 5           171.026           0.212        0.012        0.097        1745836731                  5048963303                  
GPU 6           173.439           0.213        0.012        0.097        2039868680                  6743880394                  
GPU 7           169.591           0.212        0.012        0.096        1806249901                  5783792675                  
GPU 0           167.593           0.211        0.012        0.095        1799051670                  3783220819                  
GPU 1           168.225           0.206        0.011        0.091        1633079017                  3647305017                  
GPU 2           160.735           0.206        0.011        0.092        1869160519                  4615334617                  
GPU 3           158.828           0.206        0.011        0.091        1792664668                  5860028277                  
GPU 4           165.596           0.206        0.011        0.092        2139544812                  8123531983                  
GPU 5           165.494           0.204        0.011        0.090        1710140368                  4770447744                  
GPU 6           168.683           0.207        0.011        0.092        2064655217                  7219195462                  
GPU 7           165.865           0.207        0.011        0.093        1798146741                  5815011758                  
GPU 0           168.854           0.215        0.012        0.098        1848248843                  4014250153                  
GPU 1           172.096           0.210        0.012        0.095        1663192799                  3780282887                  
GPU 2           165.813           0.215        0.012        0.097        1901035610                  4521172367                  
GPU 3           162.190           0.213        0.012        0.096        1814559802                  5862494533                  
GPU 4           169.519           0.213        0.012        0.096        2115865411                  7462489903                  
GPU 5           165.741           0.207        0.011        0.091        1751421786                  4959211999                  
GPU 6           172.486           0.212        0.012        0.095        2054268823                  6744294360                  
GPU 7           169.623           0.213        0.012        0.096        1811483060                  5738099562                  
GPU 0           159.552           0.181        0.010        0.081        2031114717                  7341621178                  
GPU 1           159.895           0.177        0.010        0.078        1617741433                  4326387194                  
GPU 2           155.535           0.181        0.010        0.080        2006136724                  7125861716                  
GPU 3           151.869           0.179        0.010        0.078        1642266109                  4658371529                  
GPU 4           158.349           0.180        0.010        0.079        2069645358                  7843547583                  
GPU 5           157.999           0.177        0.010        0.078        1659330087                  4830443057                  
GPU 6           161.747           0.179        0.010        0.079        2075402818                  7951345671                  
GPU 7           159.590           0.179        0.010        0.079        1648022949                  4666448951                  
GPU 0           174.365           0.221        0.013        0.102        2069976925                  6378285305                  
GPU 1           172.631           0.214        0.012        0.097        1802842846                  5167158401                  
GPU 2           166.091           0.217        0.012        0.099        2098597837                  6841464831                  
GPU 3           162.861           0.216        0.012        0.098        1786911367                  4992501355                  
GPU 4           173.414           0.220        0.013        0.100        2013668906                  5866116167                  
GPU 5           172.258           0.216        0.012        0.098        1880378597                  6077511486                  
GPU 6           176.209           0.220        0.013        0.101        2114405349                  6978234493                  
GPU 7           169.695           0.215        0.012        0.097        1791557424                  4951260497                  
GPU 0           170.521           0.216        0.012        0.099        2043666573                  6419494923                  
GPU 1           171.178           0.210        0.011        0.094        1749063136                  4844379799                  
GPU 2           165.011           0.214        0.012        0.097        2065990051                  6560707913                  
GPU 3           162.144           0.212        0.011        0.095        1757092994                  4866237149                  
GPU 4           169.861           0.215        0.012        0.097        2050673013                  6448604959                  
GPU 5           172.534           0.212        0.012        0.096        1851725275                  6033661107                  
GPU 6           173.606           0.214        0.012        0.097        2116448954                  7332036535                  
GPU 7           168.874           0.212        0.011        0.095        1759001896                  4872771248                  
GPU 0           173.460           0.223        0.013        0.103        2075177948                  6448702952                  
GPU 1           174.126           0.216        0.012        0.098        1782239828                  4815947664                  
GPU 2           166.130           0.217        0.012        0.099        2089779513                  6685524032                  
GPU 3           164.060           0.219        0.012        0.099        1797442770                  5032830008                  
GPU 4           173.180           0.220        0.012        0.100        2040354277                  6054310220                  
GPU 5           172.605           0.218        0.012        0.100        1880963806                  6079797109                  
GPU 6           176.230           0.221        0.013        0.102        2133116878                  7197685383                  
