#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 7           154.031           0.117        0.036        0.030        6828469505                  8764136686                  
GPU 0           150.003           0.126        0.039        0.032        8038131408                  6927325405                  
GPU 1           157.015           0.126        0.039        0.033        6896619278                  8540413164                  
GPU 2           152.516           0.126        0.039        0.032        8067308643                  6948783375                  
GPU 3           147.738           0.126        0.039        0.033        6929474353                  8586891692                  
GPU 4           149.648           0.122        0.038        0.031        8038754009                  6951311611                  
GPU 5           152.067           0.127        0.039        0.034        6906671593                  8552791507                  
GPU 6           154.027           0.127        0.040        0.033        8057849100                  6927711873                  
GPU 7           157.393           0.125        0.039        0.033        6911849391                  8562804254                  
GPU 0           146.512           0.112        0.033        0.028        7795761952                  6701440739                  
GPU 1           152.978           0.111        0.032        0.029        6705884445                  8292010690                  
GPU 2           148.914           0.113        0.033        0.028        7752822164                  6671589725                  
GPU 3           145.793           0.110        0.032        0.029        6701583579                  8294966582                  
GPU 4           143.580           0.111        0.032        0.028        7798630415                  6701293667                  
GPU 5           149.022           0.113        0.034        0.029        6685725520                  8276800359                  
GPU 6           147.663           0.110        0.032        0.028        7809068482                  6703386101                  
GPU 7           153.596           0.113        0.033        0.029        6705199130                  8309140274                  
GPU 0           143.452           0.113        0.033        0.028        7811427372                  6725154290                  
GPU 1           148.474           0.109        0.032        0.028        6710973423                  8311324701                  
GPU 2           146.000           0.112        0.033        0.028        7854908760                  6763524941                  
GPU 3           143.964           0.110        0.032        0.029        6680964007                  8287953450                  
GPU 4           144.095           0.111        0.032        0.028        7809313903                  6723122733                  
GPU 5           147.439           0.109        0.032        0.029        6728085344                  8350906396                  
GPU 6           148.127           0.110        0.032        0.027        7833844025                  6733773970                  
GPU 7           152.225           0.112        0.033        0.029        6696646508                  8318471633                  
GPU 0           151.897           0.123        0.037        0.032        7983486725                  7025961224                  
GPU 1           156.182           0.119        0.036        0.032        6871602306                  8697090373                  
GPU 2           150.575           0.124        0.038        0.032        7989556307                  7113481244                  
GPU 3           148.984           0.121        0.037        0.032        6865976459                  8629264534                  
GPU 4           151.721           0.123        0.037        0.032        8014906603                  7362557963                  
GPU 5           154.295           0.122        0.037        0.032        6891415392                  8934298191                  
GPU 6           152.561           0.123        0.037        0.032        7987182849                  6973232772                  
GPU 7           158.599           0.122        0.037        0.032        6872191932                  8689828539                  
GPU 0           189.617           0.196        0.054        0.069        6412436298                  6973815441                  
GPU 1           185.751           0.185        0.050        0.064        5764828469                  8438437903                  
GPU 2           183.801           0.196        0.054        0.069        6471728066                  7611050196                  
GPU 3           183.113           0.182        0.049        0.063        5845105478                  8456337029                  
GPU 4           191.801           0.206        0.057        0.074        6298538478                  7605132168                  
GPU 5           190.895           0.198        0.054        0.070        5681332668                  8595054849                  
GPU 6           191.460           0.187        0.052        0.064        6610612674                  7055320218                  
GPU 7           188.993           0.196        0.054        0.069        5748376781                  8601532010                  
GPU 0           213.025           0.248        0.072        0.095        5737449821                  7139935820                  
GPU 1           214.239           0.240        0.069        0.092        5121517036                  8063694960                  
GPU 2           208.686           0.250        0.072        0.095        5794469142                  7791902891                  
GPU 3           198.875           0.241        0.069        0.093        5131423705                  8121923413                  
GPU 4           216.161           0.249        0.072        0.095        5770750897                  7560032165                  
GPU 5           216.831           0.249        0.073        0.095        5142195108                  8315774812                  
GPU 6           214.881           0.246        0.071        0.093        5744903086                  7119058528                  
GPU 7           213.969           0.249        0.072        0.095        5149712656                  8380820433                  
GPU 0           214.954           0.254        0.074        0.097        5679661965                  7054469139                  
GPU 1           219.328           0.249        0.072        0.096        5078545344                  8076763091                  
GPU 2           215.233           0.256        0.075        0.099        5713011960                  7415897952                  
GPU 3           209.374           0.252        0.074        0.098        5084408463                  8142360571                  
GPU 4           212.786           0.253        0.074        0.097        5709039967                  7545845082                  
GPU 5           217.897           0.254        0.075        0.098        5093947525                  8285358065                  
GPU 6           225.885           0.254        0.075        0.097        5696088661                  7158603146                  
GPU 7           218.197           0.255        0.075        0.098        5107100738                  8381844304                  
GPU 0           214.896           0.260        0.077        0.101        5649143738                  6961545714                  
GPU 1           221.306           0.252        0.074        0.098        5052931313                  8071822703                  
GPU 2           213.479           0.259        0.076        0.100        5714747457                  7761445634                  
GPU 3           209.781           0.255        0.075        0.099        5060809127                  8112148666                  
GPU 4           219.196           0.256        0.076        0.099        5689437110                  7563623368                  
GPU 5           223.776           0.257        0.076        0.099        5077385627                  8304661156                  
GPU 6           225.676           0.258        0.076        0.099        5646216726                  6906395359                  
GPU 7           216.430           0.261        0.077        0.101        5085429913                  8418141084                  
GPU 0           218.664           0.262        0.078        0.102        5651580222                  7236883382                  
GPU 1           223.148           0.257        0.076        0.100        5042223283                  8099022124                  
GPU 2           215.429           0.262        0.078        0.102        5688385119                  7648727031                  
GPU 3           215.618           0.259        0.077        0.101        5043591275                  8132334992                  
GPU 4           219.283           0.260        0.077        0.101        5672547170                  7550828345                  
GPU 5           223.725           0.260        0.077        0.101        5056511691                  8280832530                  
GPU 6           229.113           0.261        0.078        0.101        5666045421                  7356205280                  
GPU 7           223.964           0.263        0.078        0.103        5066187611                  8387124448                  
GPU 0           222.747           0.260        0.077        0.101        5628158300                  6938566810                  
GPU 1           228.022           0.254        0.075        0.099        5039763574                  8084413125                  
GPU 2           222.533           0.261        0.078        0.101        5677348329                  7454961157                  
GPU 3           212.918           0.257        0.076        0.100        5041980551                  8127615823                  
GPU 4           218.737           0.258        0.076        0.100        5675595797                  7552919707                  
GPU 5           220.637           0.259        0.077        0.100        5058525148                  8289744753                  
GPU 6           228.213           0.260        0.077        0.100        5638116870                  7034155332                  
GPU 7           222.313           0.263        0.078        0.102        5068172659                  8387263482                  
GPU 0           225.575           0.261        0.077        0.101        5632831541                  7062693201                  
GPU 1           227.151           0.257        0.076        0.100        5034723543                  8099773382                  
GPU 2           222.377           0.263        0.078        0.102        5696968351                  7884230469                  
GPU 3           213.132           0.258        0.076        0.101        5036978833                  8127937434                  
GPU 4           220.261           0.263        0.078        0.102        5659003326                  7580232126                  
GPU 5           220.796           0.260        0.077        0.101        5050241209                  8267013634                  
GPU 6           230.448           0.263        0.079        0.102        5637685700                  7102125105                  
GPU 7           231.757           0.265        0.079        0.103        5050149070                  8384429578                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           227.477           0.262        0.078        0.102        5625104398                  7166898623                  
GPU 1           225.642           0.259        0.077        0.101        5022673935                  8093721781                  
GPU 2           218.598           0.263        0.079        0.102        5651629637                  7476911718                  
GPU 3           212.933           0.261        0.078        0.102        5025698036                  8140723645                  
GPU 4           227.923           0.265        0.080        0.103        5639012264                  7548082010                  
GPU 5           226.177           0.263        0.078        0.102        5037265151                  8268310369                  
GPU 6           226.129           0.264        0.079        0.102        5640537008                  7300309036                  
GPU 7           230.247           0.267        0.080        0.104        5044366090                  8394185212                  
GPU 0           222.362           0.264        0.079        0.103        5611595309                  6904203079                  
GPU 1           223.342           0.261        0.078        0.102        5022298255                  8110770470                  
GPU 2           215.242           0.265        0.079        0.103        5674365361                  7677686376                  
GPU 3           212.022           0.260        0.077        0.102        5027196667                  8141656772                  
GPU 4           223.809           0.265        0.079        0.104        5656780398                  7587664486                  
GPU 5           231.021           0.264        0.079        0.103        5047187173                  8306939265                  
GPU 6           234.816           0.264        0.079        0.102        5604452825                  6919378753                  
GPU 7           223.251           0.266        0.079        0.104        5051201830                  8394929884                  
GPU 0           223.678           0.262        0.078        0.102        5644211331                  7179410013                  
GPU 1           229.007           0.260        0.077        0.102        5039042191                  8110891488                  
GPU 2           226.102           0.263        0.078        0.102        5695545445                  7786695275                  
GPU 3           218.408           0.262        0.078        0.103        5046300403                  8181533549                  
GPU 4           223.862           0.264        0.079        0.103        5671599366                  7583414185                  
GPU 5           224.734           0.264        0.079        0.103        5057020695                  8307704512                  
GPU 6           230.333           0.266        0.080        0.103        5656748805                  7250741966                  
GPU 7           230.317           0.267        0.080        0.104        5064799708                  8404945824                  
GPU 0           229.498           0.263        0.078        0.102        5615783452                  7067886828                  
GPU 1           232.946           0.259        0.077        0.101        5009978149                  8064446560                  
GPU 2           222.062           0.264        0.079        0.103        5643365553                  7391115646                  
GPU 3           210.852           0.260        0.077        0.102        5022778575                  8136541957                  
GPU 4           226.169           0.262        0.078        0.102        5651232951                  7557299038                  
GPU 5           223.533           0.263        0.079        0.102        5038977303                  8272438359                  
GPU 6           224.486           0.266        0.080        0.103        5624339551                  7159728821                  
GPU 7           228.963           0.266        0.079        0.104        5046763372                  8389794511                  
GPU 0           223.088           0.263        0.078        0.102        5626964072                  6987175624                  
GPU 1           229.806           0.259        0.077        0.101        5037824341                  8110674528                  
GPU 2           215.676           0.263        0.079        0.103        5703108910                  7874539298                  
GPU 3           212.715           0.260        0.077        0.102        5039604409                  8142002673                  
GPU 4           225.466           0.262        0.078        0.102        5661763439                  7557069946                  
GPU 5           227.493           0.262        0.078        0.102        5055540928                  8325618055                  
GPU 6           225.870           0.263        0.078        0.102        5621726064                  6950153057                  
GPU 7           228.384           0.264        0.079        0.103        5059057559                  8389978789                  
GPU 0           225.742           0.262        0.078        0.102        5634693810                  7235667910                  
GPU 1           225.936           0.259        0.077        0.101        5026308987                  8101360479                  
GPU 2           220.871           0.265        0.079        0.103        5665714800                  7563122589                  
GPU 3           217.988           0.262        0.078        0.103        5032949505                  8148757178                  
GPU 4           227.744           0.263        0.078        0.102        5654036603                  7557918885                  
GPU 5           225.396           0.265        0.079        0.103        5043217184                  8291582990                  
GPU 6           241.942           0.265        0.079        0.103        5648096838                  7337899064                  
GPU 7           221.371           0.266        0.079        0.104        5048632854                  8384697636                  
GPU 0           227.168           0.269        0.081        0.105        5581982377                  6950994192                  
GPU 1           234.587           0.263        0.078        0.103        5009851070                  8092052008                  
GPU 2           221.239           0.267        0.080        0.104        5629813459                  7534857956                  
GPU 3           212.460           0.265        0.079        0.104        5002895536                  8157519163                  
GPU 4           232.110           0.269        0.081        0.105        5639318059                  7615993448                  
GPU 5           229.316           0.267        0.080        0.104        5029301067                  8305994493                  
GPU 6           230.855           0.267        0.080        0.104        5598852032                  7021702233                  
GPU 7           225.920           0.267        0.080        0.105        5036694228                  8400095422                  
GPU 0           228.275           0.265        0.079        0.103        5626871602                  7114239181                  
GPU 1           231.668           0.262        0.078        0.103        5024924802                  8102845254                  
GPU 2           214.740           0.264        0.079        0.103        5689863939                  7870180267                  
GPU 3           213.305           0.263        0.078        0.103        5031761961                  8176849503                  
GPU 4           232.541           0.268        0.080        0.105        5662124183                  7594228354                  
GPU 5           227.953           0.267        0.080        0.104        5041006153                  8300026128                  
