#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 7           213.966           0.250        0.015        0.115        2090051955                  4574788566                  
GPU 0           205.402           0.268        0.033        0.114        635839732                   4156420945                  
GPU 1           231.779           0.263        0.027        0.115        354518454                   4747326730                  
GPU 2           219.463           0.271        0.035        0.116        352045863                   4807216034                  
GPU 3           207.313           0.268        0.031        0.116        2133936974                  4031422791                  
GPU 4           212.783           0.249        0.015        0.114        875581317                   6326496375                  
GPU 5           230.420           0.267        0.029        0.116        355492451                   4403401274                  
GPU 6           231.564           0.250        0.034        0.115        301041712                   3792802643                  
GPU 7           198.304           0.268        0.030        0.117        2181405140                  4659071824                  
GPU 0           199.381           0.246        0.014        0.113        339531767                   4140693558                  
GPU 1           215.828           0.257        0.024        0.114        379180357                   4196375798                  
GPU 2           202.113           0.246        0.014        0.114        376870575                   4463102887                  
GPU 3           190.306           0.246        0.014        0.113        2040769845                  3996016736                  
GPU 4           197.372           0.273        0.037        0.115        544669402                   6354289770                  
GPU 5           213.343           0.248        0.014        0.114        383976830                   4748139946                  
GPU 6           214.923           0.262        0.017        0.116        323719763                   4040228208                  
GPU 7           208.352           0.247        0.014        0.114        2083525397                  4454327167                  
GPU 0           210.890           0.262        0.032        0.127        605361153                   4206275653                  
GPU 1           227.837           0.249        0.021        0.111        338816245                   4453365159                  
GPU 2           216.016           0.264        0.034        0.113        346519227                   4751260696                  
GPU 3           202.210           0.264        0.034        0.112        2054096231                  3771913469                  
GPU 4           209.844           0.246        0.014        0.113        794565116                   6637946020                  
GPU 5           226.429           0.264        0.032        0.113        352110860                   4359762157                  
GPU 6           228.219           0.249        0.030        0.114        281467391                   3512720868                  
GPU 7           201.872           0.266        0.034        0.114        2105375292                  4395237584                  
GPU 0           198.796           0.248        0.015        0.113        570075412                   6912006624                  
GPU 1           214.277           0.246        0.028        0.113        354061559                   4347752032                  
GPU 2           202.965           0.247        0.014        0.114        384925588                   4396675710                  
GPU 3           188.220           0.244        0.014        0.112        2016488316                  3726018501                  
GPU 4           197.161           0.263        0.034        0.112        536454676                   6483524701                  
GPU 5           211.934           0.246        0.014        0.113        368383711                   4536129331                  
GPU 6           213.405           0.247        0.015        0.116        181359133                   2054130999                  
GPU 7           196.956           0.249        0.015        0.116        2089924570                  4531974264                  
GPU 0           219.168           0.250        0.039        0.115        1129492105                  6406147566                  
GPU 1           236.643           0.274        0.041        0.115        322405810                   4059507795                  
GPU 2           221.661           0.275        0.041        0.116        332966969                   4265772503                  
GPU 3           209.375           0.270        0.040        0.112        2007542604                  3920057060                  
GPU 4           215.079           0.244        0.014        0.114        1179184690                  6179606182                  
GPU 5           231.720           0.279        0.044        0.116        319597171                   3925955619                  
GPU 6           233.450           0.274        0.014        0.114        181339681                   2042293207                  
GPU 7           217.546           0.281        0.047        0.114        2551596595                  4852851100                  
GPU 0           198.693           0.243        0.016        0.113        573822921                   6117646140                  
GPU 1           217.673           0.248        0.014        0.114        379766588                   4710278761                  
GPU 2           200.135           0.249        0.014        0.114        384834540                   4804207791                  
GPU 3           191.933           0.249        0.015        0.106        1980512004                  3551839112                  
GPU 4           194.617           0.249        0.015        0.114        523301568                   6268128743                  
GPU 5           212.206           0.238        0.015        0.116        367754004                   4489154443                  
GPU 6           210.702           0.248        0.041        0.115        155746526                   1785723001                  
GPU 7           197.944           0.249        0.015        0.115        2093191553                  4600449654                  
GPU 0           203.527           0.244        0.017        0.115        531624527                   6373947730                  
GPU 1           213.658           0.237        0.016        0.111        316250422                   3941546470                  
GPU 2           207.163           0.241        0.016        0.113        345259623                   4319529511                  
GPU 3           193.069           0.229        0.014        0.116        2024955935                  3283327709                  
GPU 4           201.886           0.241        0.016        0.112        531377812                   6388898810                  
GPU 5           216.981           0.254        0.015        0.111        318907512                   3934053190                  
GPU 6           219.047           0.242        0.014        0.114        282737647                   3489396290                  
GPU 7           200.181           0.237        0.016        0.111        2042163235                  4246310969                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           210.472           0.262        0.031        0.118        709089633                   6030019680                  
GPU 1           223.482           0.251        0.017        0.117        338287663                   4174970607                  
GPU 2           215.272           0.262        0.031        0.117        344114249                   4341978795                  
GPU 3           200.311           0.251        0.017        0.115        2042685178                  4119322441                  
GPU 4           208.284           0.263        0.031        0.117        768918819                   6787950078                  
GPU 5           223.023           0.259        0.028        0.115        334124609                   3857088667                  
GPU 6           226.175           0.250        0.017        0.117        291029639                   3565281618                  
GPU 7           209.224           0.253        0.026        0.116        2069926577                  4107475095                  
GPU 0           199.126           0.247        0.014        0.115        457049101                   5476598432                  
GPU 1           219.774           0.255        0.027        0.113        356509096                   4113374943                  
GPU 2           201.563           0.246        0.014        0.114        370721023                   4600439286                  
GPU 3           189.628           0.260        0.032        0.115        2096676399                  4554584609                  
GPU 4           197.105           0.248        0.015        0.115        485070210                   5861519414                  
GPU 5           211.602           0.245        0.014        0.112        387950413                   4117923479                  
GPU 6           212.742           0.259        0.029        0.115        370648614                   4518660266                  
GPU 7           197.697           0.257        0.014        0.115        2041668408                  3710662781                  
GPU 0           220.444           0.274        0.038        0.116        1018954433                  5710072253                  
GPU 1           215.583           0.246        0.014        0.113        350293370                   4433214536                  
GPU 2           224.072           0.267        0.032        0.116        336098071                   4201783497                  
GPU 3           209.465           0.247        0.032        0.115        2331387180                  4651865294                  
GPU 4           218.261           0.268        0.032        0.116        891496235                   5919371256                  
GPU 5           231.942           0.275        0.038        0.117        362016860                   4679420398                  
GPU 6           235.136           0.246        0.014        0.114        379561852                   4617072645                  
GPU 7           217.804           0.248        0.040        0.118        2023946959                  4160981349                  
GPU 0           203.611           0.251        0.015        0.118        4179311859                  5758358423                  
GPU 1           233.221           0.230        0.040        0.116        227892671                   4413424672                  
GPU 2           207.995           0.259        0.016        0.120        355843378                   4407227419                  
GPU 3           193.011           0.250        0.015        0.117        2078145925                  4596041339                  
GPU 4           200.335           0.253        0.016        0.119        469842630                   5656856867                  
GPU 5           216.835           0.254        0.015        0.119        418990548                   5166260551                  
GPU 6           219.134           0.279        0.040        0.119        223815122                   4503689982                  
GPU 7           199.952           0.251        0.016        0.119        2377440307                  3881777363                  
GPU 0           245.228           0.257        0.071        0.094        7486211550                  6098626258                  
GPU 1           315.169           0.339        0.038        0.097        58038248                    2842651997                  
GPU 2           253.190           0.358        0.081        0.090        116310723                   1633413614                  
GPU 3           237.885           0.271        0.099        0.085        6026274266                  6097918437                  
GPU 4           246.251           0.267        0.098        0.085        6036304095                  6187600972                  
GPU 5           266.093           0.269        0.097        0.088        65163090                    875638794                   
GPU 6           269.585           0.251        0.055        0.100        14397969                    2844071472                  
GPU 7           244.281           0.274        0.105        0.085        1996491324                  5974169505                  
GPU 0           300.409           0.354        0.141        0.102        7490195203                  6906425569                  
GPU 1           333.945           0.362        0.132        0.104        6706498                     973979156                   
GPU 2           306.601           0.372        0.143        0.104        4069288                     19651456                    
GPU 3           285.865           0.352        0.141        0.102        7575598825                  7001627127                  
GPU 4           296.089           0.354        0.142        0.103        7560154586                  7014953539                  
GPU 5           315.546           0.355        0.142        0.105        4534685                     22297109                    
GPU 6           313.836           0.342        0.136        0.102        5654807                     148608243                   
GPU 7           299.966           0.356        0.144        0.102        6455602634                  6952031290                  
GPU 0           312.295           0.364        0.154        0.103        7303792469                  6968533372                  
GPU 1           349.663           0.382        0.150        0.106        4240787                     23593279                    
GPU 2           316.584           0.393        0.157        0.106        7221846                     22969979                    
GPU 3           303.230           0.371        0.157        0.104        7424433483                  6865389034                  
GPU 4           313.498           0.375        0.160        0.104        7427846429                  6870454681                  
GPU 5           339.814           0.379        0.162        0.106        7382456                     22264759                    
GPU 6           334.181           0.369        0.154        0.106        6139954                     23115156                    
GPU 7           315.073           0.378        0.162        0.106        7531040608                  6910167125                  
GPU 0           288.790           0.384        0.169        0.107        1976301797                  6793973280                  
GPU 1           276.528           0.354        0.131        0.114        127546942                   1401185694                  
GPU 2           292.989           0.296        0.173        0.109        4582562                     22992475                    
GPU 3           278.772           0.365        0.144        0.109        6019924661                  6134430777                  
GPU 4           293.588           0.400        0.178        0.110        7049525379                  6787148673                  
GPU 5           311.494           0.373        0.150        0.112        88596851                    978890436                   
GPU 6           310.860           0.391        0.172        0.108        220044651                   22907961                    
GPU 7           286.403           0.369        0.146        0.111        5961863329                  6101849736                  
GPU 0           206.713           0.292        0.067        0.115        388585571                   5105043747                  
GPU 1           221.608           0.245        0.024        0.111        287809353                   3249970119                  
GPU 2           212.801           0.251        0.068        0.117        250567584                   2795454043                  
GPU 3           197.401           0.246        0.024        0.111        1866921382                  3341121276                  
GPU 4           207.054           0.250        0.025        0.114        414486148                   4411465952                  
GPU 5           223.620           0.255        0.026        0.117        339296195                   3835480579                  
GPU 6           222.652           0.323        0.096        0.117        336117665                   2459757549                  
GPU 7           206.408           0.251        0.025        0.115        1842291865                  3473816284                  
GPU 0           207.597           0.249        0.025        0.114        390639984                   4352679088                  
GPU 1           220.810           0.244        0.024        0.111        290010815                   3232942939                  
GPU 2           213.174           0.253        0.025        0.116        290262598                   3248982732                  
GPU 3           198.369           0.247        0.025        0.112        1868212280                  3359451465                  
GPU 4           208.354           0.250        0.025        0.114        393131190                   4410336571                  
GPU 5           226.397           0.258        0.027        0.120        344190783                   3869236397                  
GPU 6           221.772           0.249        0.025        0.114        341575127                   3817427076                  
GPU 7           207.691           0.253        0.026        0.117        1843824235                  3510108691                  
GPU 0           206.613           0.247        0.025        0.114        389084615                   4408440447                  
GPU 1           221.099           0.244        0.024        0.110        292448257                   3275236079                  
GPU 2           214.228           0.254        0.026        0.118        292711118                   3308652454                  
GPU 3           197.284           0.246        0.024        0.111        1868814414                  3401690765                  
GPU 4           208.630           0.252        0.026        0.115        392162538                   4476200527                  
GPU 5           223.644           0.254        0.026        0.117        341055912                   3858304199                  
GPU 6           221.902           0.250        0.025        0.115        338999435                   3832378222                  
GPU 7           205.522           0.251        0.025        0.115        1838121337                  3466807685                  
GPU 0           207.731           0.249        0.025        0.115        388550840                   4350277629                  
GPU 1           219.808           0.242        0.024        0.109        293883416                   3320122270                  
GPU 2           214.729           0.202        0.026        0.118        299565623                   3347007853                  
GPU 3           197.316           0.247        0.024        0.111        1866343595                  3343055066                  
GPU 4           208.738           0.251        0.025        0.115        400190063                   3376825685                  
GPU 5           222.964           0.255        0.026        0.117        339260269                   3834327396                  
GPU 6           223.390           0.251        0.026        0.115        341032163                   3830466696                  
GPU 7           206.465           0.253        0.026        0.116        1243381275                  3492948004                  
