#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 7           101.614           0.000        0.000        0.000        207042                      13103                       
GPU 0           97.304            0.000        0.000        0.000        487997                      270993                      
GPU 1           98.217            0.000        0.000        0.000        479089                      269422                      
GPU 2           99.137            0.000        0.000        0.000        456539                      239015                      
GPU 3           97.457            0.000        0.000        0.000        490592                      274647                      
GPU 4           98.345            0.000        0.000        0.000        497945                      284615                      
GPU 5           98.681            0.000        0.000        0.000        508443                      280954                      
GPU 6           99.602            0.000        0.000        0.000        496907                      286193                      
GPU 7           101.616           0.000        0.000        0.000        489563                      277803                      
GPU 0           97.270            0.000        0.000        0.000        485358                      268362                      
GPU 1           98.277            0.000        0.000        0.000        476991                      270993                      
GPU 2           99.045            0.000        0.000        0.000        485898                      273088                      
GPU 3           97.426            0.000        0.000        0.000        487457                      270984                      
GPU 4           98.254            0.000        0.000        0.000        493752                      279898                      
GPU 5           98.623            0.000        0.000        0.000        487473                      279903                      
GPU 6           99.605            0.000        0.000        0.000        490621                      279905                      
GPU 7           101.612           0.000        0.000        0.000        492715                      280952                      
GPU 0           97.325            0.000        0.000        0.000        483788                      267315                      
GPU 1           98.254            0.000        0.000        0.000        476466                      268896                      
GPU 2           99.109            0.000        0.000        0.000        480652                      269417                      
GPU 3           97.489            0.000        0.000        0.000        487457                      271508                      
GPU 4           98.301            0.000        0.000        0.000        492706                      277802                      
GPU 5           98.694            0.000        0.000        0.000        484327                      278331                      
GPU 6           99.597            0.000        0.000        0.000        490618                      278855                      
GPU 7           101.620           0.000        0.000        0.000        487991                      277803                      
GPU 0           97.260            0.000        0.000        0.000        489019                      273599                      
GPU 1           98.205            0.000        0.000        0.000        425552                      221161                      
GPU 2           99.061            0.000        0.000        0.000        481178                      270466                      
GPU 3           97.427            0.000        0.000        0.000        487970                      271502                      
GPU 4           98.321            0.000        0.000        0.000        489033                      277276                      
GPU 5           98.614            0.000        0.000        0.000        481717                      276240                      
GPU 6           99.553            0.000        0.000        0.000        492190                      279379                      
GPU 7           101.586           0.000        0.000        0.000        486945                      275184                      
GPU 0           97.160            0.000        0.000        0.000        237960                      42455                       
GPU 1           98.274            0.000        0.000        0.000        253177                      62901                       
GPU 2           99.019            0.000        0.000        0.000        244258                      57657                       
GPU 3           97.470            0.000        0.000        0.000        209657                      19917                       
GPU 4           98.293            0.000        0.000        0.000        208089                      21490                       
GPU 5           98.623            0.000        0.000        0.000        242684                      58705                       
GPU 6           99.609            0.000        0.000        0.000        203372                      19393                       
GPU 7           101.548           0.000        0.000        0.000        207567                      19393                       
GPU 0           97.147            0.000        0.000        0.000        457048                      239531                      
GPU 1           98.288            0.000        0.000        0.000        474903                      269950                      
GPU 2           99.095            0.000        0.000        0.000        446577                      226957                      
GPU 3           97.440            0.000        0.000        0.000        486391                      264160                      
GPU 4           98.324            0.000        0.000        0.000        489565                      270990                      
GPU 5           98.613            0.000        0.000        0.000        444496                      231159                      
GPU 6           99.597            0.000        0.000        0.000        490620                      274663                      
GPU 7           101.586           0.000        0.000        0.000        487467                      269417                      
GPU 0           97.258            0.000        0.000        0.000        483789                      266791                      
GPU 1           98.265            0.000        0.000        0.000        475420                      269946                      
GPU 2           99.068            0.000        0.000        0.000        485893                      271513                      
GPU 3           97.457            0.000        0.000        0.000        485367                      268891                      
GPU 4           98.374            0.000        0.000        0.000        491651                      279371                      
GPU 5           98.611            0.000        0.000        0.000        483283                      276236                      
GPU 6           99.550            0.000        0.000        0.000        487460                      278848                      
GPU 7           101.606           0.000        0.000        0.000        486945                      275708                      
GPU 0           97.260            0.000        0.000        0.000        483262                      266790                      
GPU 1           98.202            0.000        0.000        0.000        476994                      271520                      
GPU 2           99.110            0.000        0.000        0.000        483275                      272038                      
GPU 3           97.437            0.000        0.000        0.000        486393                      270451                      
GPU 4           98.391            0.000        0.000        0.000        488526                      277810                      
GPU 5           98.594            0.000        0.000        0.000        484846                      276755                      
GPU 6           99.542            0.000        0.000        0.000        493228                      279374                      
GPU 7           101.606           0.000        0.000        0.000        486944                      276756                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.303            0.000        0.000        0.000        480111                      264165                      
GPU 1           98.264            0.000        0.000        0.000        469649                      268895                      
GPU 2           99.148            0.000        0.000        0.000        480132                      269943                      
GPU 3           97.430            0.000        0.000        0.000        483271                      267843                      
GPU 4           98.415            0.000        0.000        0.000        489567                      279378                      
GPU 5           98.593            0.000        0.000        0.000        486422                      275709                      
GPU 6           99.615            0.000        0.000        0.000        491672                      279383                      
GPU 7           101.566           0.000        0.000        0.000        486944                      274659                      
GPU 0           97.081            0.000        0.000        0.000        246871                      55559                       
GPU 1           98.196            0.000        0.000        0.000        197086                      13104                       
GPU 2           99.080            0.000        0.000        0.000        432434                      219100                      
GPU 3           97.410            0.000        0.000        0.000        239007                      48744                       
GPU 4           98.339            0.000        0.000        0.000        244781                      57133                       
GPU 5           98.572            0.000        0.000        0.000        241625                      60799                       
GPU 6           99.554            0.000        0.000        0.000        246876                      58181                       
GPU 7           101.608           0.000        0.000        0.000        241638                      56085                       
GPU 0           97.133            0.000        0.000        0.000        447613                      224854                      
GPU 1           98.251            0.000        0.000        0.000        477518                      272568                      
GPU 2           99.111            0.000        0.000        0.000        257360                      65519                       
GPU 3           97.430            0.000        0.000        0.000        453893                      233236                      
GPU 4           98.418            0.000        0.000        0.000        451830                      236398                      
GPU 5           98.599            0.000        0.000        0.000        449206                      229582                      
GPU 6           99.586            0.000        0.000        0.000        449215                      234828                      
GPU 7           101.587           0.000        0.000        0.000        447108                      231154                      
GPU 0           97.294            0.000        0.000        0.000        482737                      266789                      
GPU 1           98.186            0.000        0.000        0.000        471745                      270467                      
GPU 2           99.143            0.000        0.000        0.000        481702                      271514                      
GPU 3           97.447            0.000        0.000        0.000        485363                      269413                      
GPU 4           98.391            0.000        0.000        0.000        490610                      278851                      
GPU 5           98.618            0.000        0.000        0.000        481711                      275712                      
GPU 6           99.569            0.000        0.000        0.000        491140                      279378                      
GPU 7           101.603           0.000        0.000        0.000        487994                      276757                      
GPU 0           97.286            0.000        0.000        0.000        493219                      276223                      
GPU 1           98.215            0.000        0.000        0.000        488522                      279904                      
GPU 2           99.059            0.000        0.000        0.000        492177                      277800                      
GPU 3           97.440            0.000        0.000        0.000        493756                      277803                      
GPU 4           98.380            0.000        0.000        0.000        466972                      262049                      
GPU 5           98.645            0.000        0.000        0.000        474892                      267847                      
GPU 6           99.568            0.000        0.000        0.000        473797                      268345                      
GPU 7           101.574           0.000        0.000        0.000        485892                      273085                      
GPU 0           97.040            0.000        0.000        0.000        493216                      276222                      
GPU 1           98.216            0.000        0.000        0.000        482757                      277284                      
GPU 2           99.093            0.000        0.000        0.000        489561                      278326                      
GPU 3           97.457            0.000        0.000        0.000        494785                      278840                      
GPU 4           98.358            0.000        0.000        0.000        479590                      268885                      
GPU 5           98.647            0.000        0.000        0.000        473327                      267327                      
GPU 6           99.578            0.000        0.000        0.000        483802                      269419                      
GPU 7           101.615           0.000        0.000        0.000        483275                      272562                      
GPU 0           97.095            0.000        0.000        0.000        431895                      214899                      
GPU 1           98.235            0.000        0.000        0.000        227489                      45602                       
GPU 2           99.052            0.000        0.000        0.000        430857                      222242                      
GPU 3           97.408            0.000        0.000        0.000        321299                      124745                      
GPU 4           98.250            0.000        0.000        0.000        257364                      69713                       
GPU 5           98.613            0.000        0.000        0.000        433476                      229055                      
GPU 6           99.585            0.000        0.000        0.000        242668                      60273                       
GPU 7           101.597           0.000        0.000        0.000        245831                      59754                       
