#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           118.353           0.057        0.006        0.016        2093764831                  13965676263                 
GPU 7           120.394           0.058        0.006        0.017        904653280                   1626053162                  
GPU 0           113.025           0.057        0.006        0.016        2081966249                  13927937160                 
GPU 1           118.053           0.056        0.006        0.016        921056646                   1733047029                  
GPU 2           114.190           0.057        0.006        0.016        1877162378                  11436801456                 
GPU 3           116.092           0.056        0.006        0.016        904438761                   1606713661                  
GPU 4           117.235           0.056        0.006        0.015        2002325876                  12938354724                 
GPU 5           117.838           0.057        0.006        0.016        920614393                   1668022635                  
GPU 6           117.498           0.057        0.006        0.016        2149830443                  14718872725                 
GPU 7           120.630           0.057        0.006        0.016        909658334                   1626560798                  
GPU 0           115.052           0.059        0.007        0.017        2048878809                  12984098187                 
GPU 1           122.767           0.058        0.007        0.017        948786213                   1670707078                  
GPU 2           117.181           0.058        0.007        0.017        1952581831                  12026283263                 
GPU 3           116.030           0.058        0.007        0.017        949572324                   1614026529                  
GPU 4           116.586           0.058        0.007        0.017        2135932693                  13990279795                 
GPU 5           120.134           0.058        0.007        0.017        950794209                   1733826947                  
GPU 6           117.237           0.059        0.007        0.017        2118665090                  13924041811                 
GPU 7           120.916           0.059        0.007        0.018        977990944                   1792688152                  
GPU 0           115.086           0.059        0.007        0.017        2059207415                  13375974475                 
GPU 1           121.900           0.059        0.007        0.017        943495760                   1689354633                  
GPU 2           117.987           0.060        0.007        0.018        1882564726                  11022043204                 
GPU 3           117.857           0.059        0.007        0.017        930738351                   1584604083                  
GPU 4           116.583           0.059        0.007        0.017        2108020237                  13929537237                 
GPU 5           119.138           0.059        0.007        0.017        968271681                   1757199240                  
GPU 6           118.797           0.060        0.007        0.018        2170809206                  14656520306                 
GPU 7           121.538           0.059        0.007        0.018        944791123                   1740659224                  
GPU 0           116.855           0.061        0.007        0.018        2075353539                  12737437405                 
GPU 1           122.029           0.060        0.007        0.018        1017880279                  1770237193                  
GPU 2           116.592           0.061        0.007        0.018        1897492437                  10784151029                 
GPU 3           117.813           0.060        0.007        0.018        996091764                   1658410847                  
GPU 4           118.306           0.060        0.007        0.018        2177506310                  13916096517                 
GPU 5           121.482           0.061        0.007        0.018        1004251377                  1803733204                  
GPU 6           120.136           0.060        0.007        0.018        2219526651                  14389699928                 
GPU 7           123.313           0.061        0.007        0.018        998505055                   1769029626                  
GPU 0           115.741           0.061        0.007        0.018        2109817756                  13111864428                 
GPU 1           122.542           0.060        0.007        0.018        1006904279                  1830305915                  
GPU 2           117.682           0.061        0.007        0.018        1918168563                  10952601555                 
GPU 3           120.337           0.060        0.007        0.018        1001695622                  1718797679                  
GPU 4           119.029           0.060        0.007        0.018        2170018008                  13835754681                 
GPU 5           121.269           0.060        0.007        0.018        994887532                   1647425979                  
GPU 6           118.208           0.060        0.007        0.018        2249926454                  14817316305                 
GPU 7           122.710           0.061        0.007        0.018        1007061252                  1655452062                  
GPU 0           114.370           0.058        0.006        0.017        2079322526                  13881699332                 
GPU 1           121.187           0.057        0.006        0.016        937143180                   1868053801                  
GPU 2           113.500           0.057        0.006        0.016        1855384755                  11374434312                 
GPU 3           115.415           0.057        0.006        0.016        927961134                   1779131628                  
GPU 4           116.224           0.057        0.006        0.016        2073932076                  13791088414                 
GPU 5           118.253           0.057        0.006        0.016        888213503                   1387691274                  
GPU 6           116.627           0.057        0.006        0.016        2133867753                  14542040548                 
GPU 7           120.674           0.058        0.006        0.017        895993570                   1380619653                  
GPU 0           115.324           0.060        0.007        0.018        2088991574                  13342712065                 
GPU 1           121.385           0.059        0.007        0.017        991248421                   1967343892                  
GPU 2           116.868           0.059        0.007        0.017        1931267845                  11428259717                 
GPU 3           116.158           0.059        0.007        0.018        981613650                   1889255330                  
GPU 4           117.152           0.060        0.007        0.018        2133035458                  13864294598                 
GPU 5           120.645           0.060        0.007        0.018        959272263                   1479817103                  
GPU 6           120.468           0.059        0.007        0.018        2200883522                  14642102132                 
GPU 7           124.008           0.060        0.007        0.018        946632892                   1460838005                  
GPU 0           118.801           0.061        0.007        0.019        2028443447                  12217928111                 
GPU 1           123.237           0.061        0.007        0.019        1023632442                  1958135468                  
GPU 2           117.283           0.061        0.007        0.018        1958680772                  11486229917                 
GPU 3           118.491           0.060        0.007        0.018        1009610109                  1828549352                  
GPU 4           120.967           0.061        0.007        0.019        2235633127                  14573642371                 
GPU 5           122.193           0.060        0.007        0.018        973709843                   1523319268                  
GPU 6           118.326           0.061        0.007        0.019        2254766273                  14765007002                 
GPU 7           121.820           0.061        0.007        0.019        987414428                   1523484759                  
GPU 0           117.453           0.060        0.007        0.018        1986386969                  12629704777                 
GPU 1           122.016           0.059        0.007        0.018        966828543                   1902683082                  
GPU 2           116.479           0.060        0.007        0.018        1930317683                  11468879155                 
GPU 3           118.453           0.059        0.007        0.018        944879620                   1778120904                  
GPU 4           117.370           0.060        0.007        0.017        2161948161                  14594403348                 
GPU 5           120.552           0.059        0.007        0.018        966186785                   1508855402                  
GPU 6           118.498           0.059        0.007        0.017        2190995776                  15035880753                 
GPU 7           121.679           0.060        0.007        0.018        916291138                   1451789464                  
GPU 0           116.643           0.060        0.007        0.018        2174342528                  14140413671                 
GPU 1           122.567           0.060        0.007        0.018        987919262                   1992932410                  
GPU 2           115.510           0.061        0.007        0.018        1946641944                  11485045967                 
GPU 3           117.244           0.060        0.007        0.018        987017774                   1833605617                  
GPU 4           116.632           0.060        0.007        0.018        2092817102                  13261908832                 
GPU 5           121.362           0.060        0.007        0.018        912330607                   1412846064                  
GPU 6           120.781           0.060        0.007        0.018        2170092051                  14157530551                 
