#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
ID               W                                                                                                               
GPU 0           113.959           0.057        0.006        0.015        2175566430                  14066623155                 
GPU 1           120.712           0.056        0.006        0.015        1007505953                  1917849778                  
GPU 2           113.486           0.057        0.007        0.016        1869249875                  10420512639                 
GPU 3           116.886           0.056        0.006        0.015        964303498                   1395701576                  
GPU 4           115.229           0.057        0.006        0.015        2133024802                  13535325764                 
GPU 5           119.883           0.057        0.006        0.016        1071870067                  2540954110                  
GPU 6           118.825           0.057        0.006        0.015        2170493095                  13979226108                 
GPU 7           121.334           0.057        0.006        0.016        1018923820                  2050740607                  
GPU 0           113.684           0.056        0.006        0.015        2130019642                  13633201692                 
GPU 1           121.210           0.056        0.006        0.015        1012949897                  1980101135                  
GPU 2           113.608           0.056        0.006        0.015        2007533076                  12316605094                 
GPU 3           115.336           0.055        0.006        0.015        936481235                   1369136434                  
GPU 4           114.855           0.056        0.006        0.015        2163817325                  14146284006                 
GPU 5           116.890           0.056        0.006        0.015        1018735295                  2247028400                  
GPU 6           118.443           0.056        0.006        0.015        2063054725                  13097647546                 
GPU 7           119.773           0.056        0.006        0.015        1001418388                  1961477030                  
GPU 0           112.548           0.056        0.006        0.015        2148406177                  13883661492                 
GPU 1           118.295           0.056        0.006        0.015        1017970842                  2154261177                  
GPU 2           113.732           0.057        0.007        0.016        1804495672                  9725623900                  
GPU 3           116.306           0.056        0.006        0.015        950989404                   1372683377                  
GPU 4           114.840           0.057        0.006        0.015        2167366617                  13847666714                 
GPU 5           120.351           0.056        0.006        0.015        1027527243                  2086256658                  
GPU 6           116.507           0.056        0.006        0.015        2189342064                  14341323910                 
GPU 7           120.201           0.056        0.006        0.015        1011440210                  2054686868                  
GPU 0           113.789           0.056        0.006        0.015        2095265730                  13166821275                 
GPU 1           119.979           0.057        0.006        0.016        1073584622                  2498313958                  
GPU 2           114.152           0.057        0.006        0.015        1901848307                  10940874223                 
GPU 3           113.068           0.056        0.006        0.015        972110948                   1647867372                  
GPU 4           114.076           0.056        0.006        0.015        2224659743                  14565163488                 
GPU 5           119.028           0.057        0.006        0.016        1030161483                  2147303901                  
GPU 6           117.502           0.056        0.006        0.015        2159374463                  14043004054                 
GPU 7           119.720           0.056        0.006        0.015        1008994423                  1978281449                  
GPU 0           113.481           0.056        0.006        0.015        2164604685                  14386446259                 
GPU 1           116.604           0.055        0.006        0.014        1008369907                  2507917041                  
GPU 2           113.549           0.056        0.006        0.015        1697180419                  9095122808                  
GPU 3           115.601           0.055        0.006        0.015        975062754                   1735203614                  
GPU 4           113.877           0.055        0.006        0.014        2116745750                  14017311391                 
GPU 5           118.221           0.054        0.006        0.014        969582714                   2020463752                  
GPU 6           117.482           0.057        0.006        0.015        2299831909                  15683750904                 
GPU 7           119.067           0.056        0.006        0.015        985060710                   1981988164                  
GPU 0           113.707           0.057        0.006        0.016        2166242947                  13948795677                 
GPU 1           120.179           0.056        0.006        0.015        1057799054                  2471130930                  
GPU 2           114.499           0.057        0.007        0.016        1826692525                  9995643892                  
GPU 3           116.815           0.056        0.006        0.015        998127283                   1818275103                  
GPU 4           115.668           0.057        0.007        0.016        2160736072                  13862559856                 
GPU 5           119.171           0.057        0.006        0.016        1020470576                  1962157747                  
GPU 6           119.316           0.057        0.006        0.015        2302922980                  15528387394                 
GPU 7           120.284           0.057        0.007        0.016        1009841127                  1966027830                  
GPU 0           116.424           0.057        0.007        0.016        2115578589                  13181890374                 
GPU 1           119.989           0.056        0.006        0.015        1083468734                  2589952260                  
GPU 2           113.765           0.058        0.007        0.016        1803851855                  9516654595                  
GPU 3           116.821           0.056        0.006        0.015        995951562                   1833155099                  
GPU 4           115.296           0.057        0.007        0.016        2233598167                  14418828968                 
GPU 5           117.995           0.056        0.006        0.015        1044059598                  2124324860                  
GPU 6           116.555           0.056        0.006        0.015        2202370403                  14388986210                 
GPU 7           121.031           0.057        0.006        0.016        1033588328                  2076107236                  
GPU 0           113.644           0.058        0.007        0.016        2181320638                  13674077379                 
GPU 1           121.070           0.057        0.006        0.016        1099564245                  2595961667                  
GPU 2           117.269           0.058        0.007        0.016        1843128594                  9872375741                  
GPU 3           117.565           0.057        0.006        0.016        1025705909                  1910646467                  
GPU 4           116.475           0.057        0.007        0.016        2233043033                  14233289012                 
GPU 5           120.032           0.057        0.007        0.016        1074134257                  2320922755                  
GPU 6           117.855           0.057        0.006        0.015        2272507190                  14995401231                 
GPU 7           120.622           0.057        0.007        0.016        1063797185                  2168798989                  
GPU 0           112.775           0.056        0.006        0.015        2151332347                  13667154760                 
GPU 1           118.220           0.055        0.006        0.015        1064703404                  2507181405                  
GPU 2           114.850           0.057        0.006        0.015        1864197911                  10373784973                 
GPU 3           114.370           0.057        0.006        0.016        1043345035                  1868254035                  
GPU 4           113.028           0.056        0.006        0.015        2205582041                  14471653974                 
GPU 5           118.748           0.056        0.006        0.015        1076661662                  2704440939                  
GPU 6           118.907           0.058        0.007        0.016        2244771914                  14304152611                 
GPU 7           119.248           0.056        0.006        0.015        1030703908                  2088525991                  
GPU 0           114.933           0.056        0.006        0.015        2144187484                  13840167873                 
GPU 1           119.363           0.056        0.006        0.015        1034656622                  2216475190                  
GPU 2           113.720           0.056        0.006        0.015        1849878381                  10420119380                 
GPU 3           114.530           0.055        0.006        0.015        978524716                   1757701166                  
GPU 4           113.588           0.056        0.006        0.015        2149706771                  13780328549                 
GPU 5           118.486           0.056        0.006        0.015        1062119386                  2646750080                  
GPU 6           119.637           0.057        0.006        0.015        2173945662                  14175323663                 
GPU 7           120.545           0.056        0.006        0.015        1004839344                  1975465063                  
GPU 0           112.650           0.055        0.006        0.015        2153992395                  14253868072                 
GPU 1           118.505           0.055        0.006        0.014        962336045                   1889989386                  
GPU 2           114.541           0.055        0.006        0.014        1874967124                  11050796105                 
GPU 3           115.165           0.055        0.006        0.015        929940948                   1361797735                  
GPU 4           113.989           0.056        0.006        0.015        2133316581                  13913288333                 
GPU 5           118.291           0.055        0.006        0.014        1029161301                  2559084141                  
GPU 6           117.035           0.056        0.006        0.015        2105803902                  13658593577                 
GPU 7           120.197           0.056        0.006        0.015        974533298                   1930402504                  
GPU 0           112.422           0.055        0.006        0.014        2123844370                  14088052983                 
GPU 1           119.433           0.054        0.006        0.014        967870565                   1887975387                  
GPU 2           112.642           0.055        0.006        0.014        1868171972                  11176835588                 
GPU 3           113.886           0.055        0.006        0.014        915743421                   1330003548                  
GPU 4           114.708           0.054        0.006        0.014        2024948140                  13110856990                 
GPU 5           117.559           0.054        0.006        0.014        1000100874                  2419364491                  
GPU 6           115.501           0.055        0.006        0.014        2124669644                  14042080849                 
GPU 7           119.565           0.054        0.006        0.014        959919266                   1889987934                  
GPU 0           112.408           0.056        0.006        0.015        2094015248                  13434118147                 
GPU 1           117.097           0.055        0.006        0.014        970040350                   1811687112                  
GPU 2           113.277           0.056        0.006        0.015        1881828640                  11070611442                 
GPU 3           114.249           0.055        0.006        0.014        925487938                   1346447465                  
GPU 4           114.156           0.055        0.006        0.014        2143406720                  14053332476                 
GPU 5           119.331           0.055        0.006        0.014        1022493651                  2448091727                  
GPU 6           116.217           0.055        0.006        0.015        2133442977                  14006230711                 
GPU 7           120.854           0.056        0.006        0.015        989769155                   1987082257                  
GPU 0           110.661           0.053        0.006        0.013        1995092995                  13177925621                 
GPU 1           115.546           0.053        0.005        0.013        903777185                   1777354410                  
GPU 2           113.095           0.053        0.006        0.013        1804741193                  11101775292                 
GPU 3           113.811           0.053        0.006        0.014        855477455                   1248357392                  
GPU 4           111.506           0.052        0.005        0.013        2166462450                  15346700686                 
GPU 5           118.315           0.053        0.006        0.014        971381690                   2598310690                  
GPU 6           116.623           0.054        0.006        0.014        2093111709                  14370679894                 
GPU 7           119.020           0.053        0.006        0.014        914314039                   1890512658                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           113.572           0.055        0.006        0.014        2110659551                  13951905023                 
GPU 1           118.560           0.054        0.006        0.014        975152451                   2044015958                  
GPU 2           113.013           0.055        0.006        0.014        1877432205                  11264946994                 
GPU 3           115.445           0.053        0.006        0.014        890583754                   1304625796                  
GPU 4           113.946           0.055        0.006        0.014        2105860637                  13798266139                 
GPU 5           117.564           0.055        0.006        0.014        991568615                   2263326225                  
GPU 6           115.761           0.054        0.006        0.014        2036900902                  13306647111                 
GPU 7           118.737           0.055        0.006        0.014        968525409                   2013506483                  
GPU 0           113.801           0.056        0.006        0.015        2095564367                  13567017633                 
GPU 1           118.668           0.055        0.006        0.015        1004696171                  1974943855                  
GPU 2           113.773           0.057        0.006        0.015        1834374354                  10057947203                 
GPU 3           114.642           0.055        0.006        0.015        943816429                   1371302615                  
GPU 4           116.693           0.056        0.006        0.015        2137693512                  13620132861                 
GPU 5           118.398           0.056        0.006        0.015        1027276884                  2088326582                  
GPU 6           116.003           0.056        0.006        0.015        2188806023                  14446909255                 
GPU 7           118.981           0.056        0.006        0.015        980868960                   1975784828                  
GPU 0           112.583           0.055        0.006        0.015        2091494133                  13315906014                 
GPU 1           117.148           0.055        0.006        0.014        1030479101                  2301561119                  
GPU 2           112.371           0.055        0.006        0.015        1913774856                  11350857315                 
GPU 3           114.721           0.055        0.006        0.015        940044928                   1416197090                  
GPU 4           113.392           0.056        0.006        0.015        2187919149                  14464050669                 
GPU 5           117.618           0.055        0.006        0.015        1000075614                  2121271842                  
GPU 6           115.286           0.055        0.006        0.015        2137975926                  13939574968                 
GPU 7           118.799           0.055        0.006        0.015        989063551                   1890247846                  
GPU 0           114.581           0.055        0.006        0.014        2149951511                  14330726624                 
GPU 1           118.623           0.055        0.006        0.014        994047713                   2386150076                  
GPU 2           114.396           0.055        0.006        0.014        1784100343                  10230369203                 
GPU 3           114.963           0.055        0.006        0.014        953210544                   1688841447                  
GPU 4           113.319           0.055        0.006        0.014        2114778525                  13878840508                 
GPU 5           118.488           0.055        0.006        0.015        958119147                   1919539591                  
GPU 6           114.323           0.055        0.006        0.015        2179693727                  14585029057                 
GPU 7           119.499           0.055        0.006        0.014        958840484                   1834366473                  
GPU 0           112.055           0.054        0.006        0.014        2086027584                  13848442298                 
GPU 1           116.614           0.053        0.006        0.014        980463714                   2396414706                  
GPU 2           111.470           0.054        0.006        0.014        1776882757                  10355034227                 
GPU 3           114.498           0.054        0.006        0.014        933974193                   1743088432                  
GPU 4           114.749           0.054        0.006        0.014        2125857999                  14536510890                 
GPU 5           117.067           0.054        0.006        0.014        930971696                   1792418815                  
GPU 6           116.657           0.055        0.006        0.014        2119041382                  14181522700                 
GPU 7           119.244           0.054        0.006        0.014        934505680                   1807233787                  
GPU 0           114.394           0.057        0.006        0.015        2134962535                  13556096614                 
GPU 1           119.219           0.056        0.006        0.015        1070331681                  2679747631                  
GPU 2           113.255           0.057        0.006        0.015        1830641570                  10126479778                 
GPU 3           114.904           0.056        0.006        0.015        985024374                   1768759088                  
GPU 4           115.523           0.057        0.006        0.015        2185263961                  14078995769                 
GPU 5           118.741           0.057        0.006        0.015        1025518249                  2123509457                  
GPU 6           118.379           0.057        0.006        0.015        2258124061                  15130769538                 
GPU 7           120.082           0.057        0.006        0.015        1028271678                  2121802942                  
GPU 0           112.293           0.055        0.006        0.014        2090407414                  13434833680                 
GPU 1           117.657           0.055        0.006        0.015        1041271507                  2444647456                  
GPU 2           115.079           0.056        0.006        0.015        1804053294                  10053720787                 
GPU 3           113.870           0.055        0.006        0.015        973746580                   1789059546                  
GPU 4           113.302           0.055        0.006        0.015        2204930326                  14725578296                 
GPU 5           119.704           0.055        0.006        0.015        1000034776                  2064051674                  
GPU 6           117.330           0.056        0.006        0.015        2180460514                  14422325739                 
GPU 7           119.319           0.055        0.006        0.015        987605029                   1979938368                  
GPU 0           114.130           0.055        0.006        0.014        2101494017                  13626099726                 
GPU 1           118.228           0.054        0.006        0.014        1012374274                  2448423421                  
GPU 2           113.749           0.056        0.006        0.015        1782438514                  9864490242                  
GPU 3           115.403           0.054        0.006        0.014        948016307                   1723552313                  
GPU 4           114.351           0.055        0.006        0.015        2196365431                  14731956202                 
GPU 5           119.411           0.056        0.006        0.015        997925303                   2088457875                  
GPU 6           116.531           0.055        0.006        0.014        2213462380                  15019612851                 
GPU 7           117.880           0.055        0.006        0.014        985568990                   2057288553                  
GPU 0           112.947           0.055        0.006        0.014        2150900891                  13949030205                 
GPU 1           120.797           0.055        0.006        0.015        1041372278                  2467948867                  
GPU 2           112.920           0.055        0.006        0.014        1838600261                  10523785484                 
GPU 3           115.345           0.056        0.006        0.015        978044243                   1789543179                  
GPU 4           114.384           0.056        0.006        0.015        2125735961                  13840775805                 
GPU 5           118.102           0.055        0.006        0.014        1031718341                  2505639351                  
GPU 6           116.398           0.055        0.006        0.014        2157099619                  14120250364                 
GPU 7           117.473           0.055        0.006        0.015        1008869643                  2062724458                  
GPU 0           112.446           0.053        0.005        0.013        2066113847                  13939509381                 
GPU 1           116.939           0.053        0.006        0.013        923823088                   1894430594                  
GPU 2           113.304           0.054        0.006        0.014        1827234412                  10993699807                 
GPU 3           114.237           0.054        0.006        0.014        909902205                   1509164704                  
GPU 4           111.454           0.054        0.006        0.014        2093685580                  14022276414                 
GPU 5           116.882           0.054        0.006        0.014        1008632944                  2769050862                  
GPU 6           116.247           0.054        0.006        0.014        2087363914                  13862712749                 
GPU 7           118.878           0.053        0.006        0.013        917055592                   1883261342                  
GPU 0           112.569           0.056        0.006        0.015        2085117890                  13173394271                 
GPU 1           118.866           0.055        0.006        0.015        1010812230                  1932066900                  
GPU 2           113.135           0.056        0.006        0.015        1912497421                  11106740365                 
GPU 3           115.892           0.055        0.006        0.015        938112703                   1365049862                  
GPU 4           114.454           0.056        0.006        0.015        2189596111                  14239088934                 
GPU 5           118.663           0.056        0.006        0.015        1080185070                  2856591292                  
GPU 6           117.309           0.055        0.006        0.015        2111217645                  13617406694                 
GPU 7           120.132           0.056        0.006        0.015        1001668717                  1975958648                  
GPU 0           112.239           0.056        0.006        0.015        2118224158                  13388554483                 
GPU 1           118.157           0.055        0.006        0.015        992484966                   1848810353                  
GPU 2           112.748           0.056        0.006        0.015        1808074030                  10057184262                 
GPU 3           114.381           0.056        0.006        0.015        967114058                   1402230056                  
GPU 4           115.002           0.056        0.006        0.015        2140390321                  13980261008                 
GPU 5           117.478           0.056        0.006        0.015        1049970170                  2581098447                  
GPU 6           117.343           0.056        0.006        0.015        2139868381                  13617925696                 
GPU 7           121.175           0.057        0.006        0.015        1018312636                  2026399101                  
GPU 0           112.938           0.054        0.006        0.014        2064798839                  13294930663                 
GPU 1           116.811           0.054        0.006        0.014        977509213                   1999076763                  
GPU 2           113.808           0.055        0.006        0.014        1876407616                  11126068025                 
GPU 3           113.986           0.054        0.006        0.014        914814714                   1327264858                  
GPU 4           115.050           0.055        0.006        0.014        2134412318                  14050302490                 
GPU 5           117.474           0.055        0.006        0.014        1022829875                  2570580434                  
GPU 6           115.994           0.055        0.006        0.014        2112054365                  13869644248                 
GPU 7           119.572           0.055        0.006        0.014        977242916                   2033388466                  
GPU 0           112.161           0.056        0.006        0.015        2164382565                  13928135758                 
GPU 1           119.716           0.056        0.006        0.015        1017570960                  2029144586                  
GPU 2           114.096           0.057        0.006        0.015        1836444736                  9961835261                  
GPU 3           116.812           0.055        0.006        0.015        955285703                   1385149287                  
GPU 4           114.954           0.057        0.006        0.015        2134756615                  13348155872                 
GPU 5           119.122           0.056        0.006        0.015        1083710433                  2633443511                  
GPU 6           117.865           0.056        0.006        0.015        2162638780                  13995904337                 
GPU 7           122.400           0.056        0.006        0.015        1016097954                  1972941985                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           111.585           0.053        0.005        0.013        2071528888                  13878503547                 
GPU 1           116.872           0.054        0.006        0.014        940459707                   1908305786                  
GPU 2           112.429           0.054        0.006        0.013        1795881453                  10910615160                 
GPU 3           112.794           0.054        0.006        0.014        885457304                   1300453984                  
GPU 4           112.487           0.053        0.005        0.013        2075236650                  14176978699                 
GPU 5           117.040           0.053        0.005        0.013        940866384                   2230384974                  
GPU 6           115.061           0.055        0.006        0.014        2127455143                  14433386334                 
GPU 7           119.186           0.053        0.006        0.014        927968773                   1887524513                  
GPU 0           114.915           0.056        0.006        0.015        2223443313                  14631426208                 
GPU 1           117.957           0.055        0.006        0.014        1008482959                  2128813608                  
GPU 2           113.241           0.056        0.006        0.015        1790773361                  9743741114                  
GPU 3           115.722           0.055        0.006        0.015        931955969                   1352177468                  
GPU 4           114.689           0.056        0.006        0.015        2126058638                  13589538794                 
GPU 5           116.956           0.056        0.006        0.015        1007057897                  2004110024                  
GPU 6           117.216           0.056        0.006        0.015        2227547585                  15012020277                 
GPU 7           118.647           0.056        0.006        0.015        1015732435                  2036548612                  
GPU 0           113.571           0.054        0.006        0.014        2107838417                  14368348825                 
GPU 1           116.811           0.053        0.005        0.013        962085073                   2228571927                  
GPU 2           112.986           0.054        0.006        0.014        1761277544                  10010820904                 
GPU 3           114.471           0.054        0.006        0.014        896282589                   1490046565                  
GPU 4           114.118           0.055        0.006        0.014        2077501545                  13584594459                 
GPU 5           117.190           0.055        0.006        0.014        949218162                   1819806325                  
GPU 6           116.499           0.053        0.006        0.013        2153939401                  14799999484                 
GPU 7           119.630           0.054        0.006        0.014        920310759                   1835892085                  
GPU 0           112.986           0.055        0.006        0.014        2114293717                  13765967766                 
GPU 1           118.868           0.055        0.006        0.015        1042178127                  2626304392                  
GPU 2           112.872           0.055        0.006        0.014        1859369284                  11124232797                 
GPU 3           115.215           0.055        0.006        0.015        958271656                   1674935006                  
GPU 4           113.000           0.055        0.006        0.015        2202780854                  14825580594                 
GPU 5           119.004           0.055        0.006        0.014        962708762                   2019329797                  
GPU 6           115.760           0.055        0.006        0.015        2199416029                  14697268188                 
GPU 7           118.809           0.055        0.006        0.014        973977125                   1919746333                  
GPU 0           112.565           0.055        0.006        0.014        2128110647                  14192459865                 
GPU 1           117.628           0.054        0.006        0.014        1004908278                  2378551017                  
GPU 2           113.591           0.056        0.006        0.015        1853961494                  10772157216                 
GPU 3           113.659           0.055        0.006        0.015        951802251                   1780221389                  
GPU 4           114.385           0.056        0.006        0.015        2088175114                  13660130513                 
GPU 5           120.443           0.056        0.006        0.015        994497160                   2082857109                  
GPU 6           117.522           0.055        0.006        0.014        2144513308                  14357629449                 
GPU 7           120.464           0.055        0.006        0.015        953168457                   1886932704                  
GPU 0           116.592           0.062        0.009        0.017        2303772534                  14285057084                 
GPU 1           123.473           0.061        0.009        0.017        1169769592                  2904964587                  
GPU 2           117.917           0.063        0.010        0.017        2088335239                  11594944860                 
GPU 3           118.797           0.061        0.008        0.017        1163253862                  2937890425                  
GPU 4           119.966           0.064        0.010        0.017        2326816764                  14409449478                 
GPU 5           122.918           0.063        0.010        0.017        1160169937                  2607156449                  
GPU 6           124.610           0.062        0.009        0.017        2308980489                  14535245525                 
GPU 7           123.592           0.062        0.009        0.017        1157610367                  2573374532                  
GPU 0           112.605           0.057        0.007        0.015        2118196959                  13654952536                 
GPU 1           118.969           0.057        0.007        0.015        1042247183                  2324788276                  
GPU 2           113.423           0.056        0.007        0.014        1929118363                  11638100130                 
GPU 3           114.274           0.058        0.008        0.015        1008298970                  1844635959                  
GPU 4           114.565           0.055        0.006        0.014        2177915855                  14571026191                 
GPU 5           118.926           0.056        0.007        0.015        974389979                   1894147312                  
GPU 6           116.744           0.058        0.008        0.015        2178879014                  14248216232                 
GPU 7           118.635           0.057        0.007        0.015        988590633                   1979150270                  
GPU 0           113.319           0.055        0.006        0.015        2172411919                  14181855012                 
GPU 1           117.613           0.055        0.006        0.015        1055161706                  2491501210                  
GPU 2           113.124           0.056        0.006        0.015        1824364777                  10148609861                 
GPU 3           114.344           0.055        0.006        0.015        976054740                   1820811690                  
GPU 4           115.609           0.056        0.006        0.015        2108136506                  13492728877                 
GPU 5           118.089           0.055        0.006        0.015        1024878772                  2248781806                  
GPU 6           115.317           0.056        0.006        0.016        2374982137                  15503892380                 
GPU 7           118.307           0.056        0.006        0.015        1012740016                  2080967216                  
GPU 0           114.050           0.056        0.006        0.015        2165330330                  13947133448                 
GPU 1           119.046           0.055        0.006        0.015        1037359254                  2364641623                  
GPU 2           113.595           0.056        0.006        0.015        1797311303                  9915191674                  
GPU 3           114.442           0.056        0.006        0.015        998521122                   1849259995                  
GPU 4           113.136           0.056        0.006        0.015        2119208042                  13576742761                 
GPU 5           117.696           0.056        0.006        0.015        1056137271                  2644429214                  
GPU 6           115.743           0.056        0.006        0.015        2213765893                  14575214031                 
GPU 7           119.337           0.056        0.006        0.015        1009891290                  1996861247                  
GPU 0           117.626           0.058        0.008        0.015        2244744244                  14842204186                 
GPU 1           122.223           0.058        0.008        0.015        1058162897                  2487396185                  
GPU 2           116.480           0.059        0.008        0.016        2011483753                  11983930780                 
GPU 3           118.287           0.057        0.007        0.015        1001975779                  1979424506                  
GPU 4           117.368           0.059        0.008        0.016        2239658534                  14467066202                 
GPU 5           120.291           0.059        0.008        0.016        1148831916                  3414719640                  
GPU 6           120.006           0.059        0.008        0.016        2145859192                  13734186836                 
GPU 7           122.684           0.058        0.008        0.016        1062695359                  2644459186                  
GPU 0           115.308           0.059        0.009        0.015        2115714934                  13180024982                 
GPU 1           121.450           0.060        0.009        0.015        1065627360                  2318880665                  
GPU 2           113.580           0.059        0.008        0.015        1984647133                  11851850695                 
GPU 3           116.125           0.060        0.009        0.016        1043471391                  1944537846                  
GPU 4           116.168           0.058        0.008        0.015        2249258480                  15037520854                 
GPU 5           118.931           0.059        0.008        0.015        1097005304                  2784142345                  
GPU 6           116.777           0.060        0.009        0.015        2081627331                  12656088549                 
GPU 7           121.087           0.059        0.008        0.015        1036253004                  1930999935                  
GPU 0           117.706           0.064        0.010        0.017        2278701721                  13595320673                 
GPU 1           123.126           0.064        0.010        0.017        1171369333                  2291060069                  
GPU 2           117.389           0.064        0.010        0.017        2089013633                  11166699995                 
GPU 3           117.651           0.062        0.010        0.016        1151071538                  2466898303                  
GPU 4           119.380           0.064        0.010        0.017        2444126587                  15353950984                 
GPU 5           122.261           0.065        0.010        0.017        1244532357                  3119273047                  
GPU 6           120.832           0.064        0.010        0.017        2393484184                  14981171714                 
GPU 7           121.872           0.064        0.010        0.017        1190453838                  2645853408                  
GPU 0           113.407           0.055        0.006        0.014        2137314152                  13975441509                 
GPU 1           118.008           0.055        0.006        0.015        976693760                   1946436210                  
GPU 2           114.268           0.056        0.006        0.015        1786529280                  9843522107                  
GPU 3           114.918           0.056        0.006        0.015        971545680                   1447793614                  
GPU 4           115.414           0.056        0.006        0.015        2112751701                  13517628787                 
GPU 5           118.712           0.055        0.006        0.015        1037395522                  2523880894                  
GPU 6           117.216           0.055        0.006        0.014        2207431718                  14783812654                 
GPU 7           119.705           0.055        0.006        0.015        992405628                   2038923413                  
GPU 0           114.199           0.056        0.006        0.015        2168418967                  13822155707                 
GPU 1           119.417           0.056        0.006        0.015        1049951501                  2086836516                  
GPU 2           114.705           0.056        0.006        0.015        1793660824                  9812465037                  
GPU 3           115.840           0.056        0.006        0.015        975204026                   1413016228                  
GPU 4           114.652           0.056        0.006        0.015        2131972720                  13692753504                 
GPU 5           118.212           0.056        0.006        0.015        1049422102                  2523481156                  
GPU 6           117.129           0.056        0.006        0.015        2204874114                  14247649851                 
GPU 7           118.139           0.057        0.006        0.015        1032123169                  2075186000                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           112.993           0.055        0.006        0.014        2100636002                  13706862404                 
GPU 1           118.578           0.054        0.006        0.014        935822841                   1921283877                  
GPU 2           113.480           0.056        0.006        0.015        1802323127                  10173384647                 
GPU 3           116.875           0.054        0.006        0.014        886274010                   1288979318                  
