#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           72.144            0.000        0.000        0.000        301868                      201768                      
GPU 7           71.506            0.000        0.000        0.000        242651                      68131                       
GPU 0           426.840           0.691        0.074        0.466        13383718                    74426793                    
GPU 1           70.582            0.000        0.000        0.000        515639                      263062                      
GPU 2           69.933            0.000        0.000        0.000        436582                      242662                      
GPU 3           69.531            0.000        0.000        0.000        465336                      307031                      
GPU 4           71.276            0.000        0.000        0.000        198104                      14150                       
GPU 5           71.999            0.000        0.000        0.000        208034                      13624                       
GPU 6           72.114            0.000        0.000        0.000        492640                      105863                      
GPU 7           71.520            0.000        0.000        0.000        458058                      248420                      
GPU 0           448.926           0.741        0.080        0.501        13066396                    81722432                    
GPU 1           70.638            0.000        0.000        0.000        507266                      310746                      
GPU 2           69.901            0.000        0.000        0.000        258905                      73373                       
GPU 3           69.399            0.000        0.000        0.000        507177                      305511                      
GPU 4           71.189            0.000        0.000        0.000        499454                      304494                      
GPU 5           71.999            0.000        0.000        0.000        506741                      301843                      
GPU 6           72.104            0.000        0.000        0.000        491064                      298204                      
GPU 7           71.541            0.000        0.000        0.000        512448                      322769                      
GPU 0           448.431           0.727        0.081        0.486        13317261                    82065459                    
GPU 1           70.572            0.000        0.000        0.000        534502                      302368                      
GPU 2           69.953            0.000        0.000        0.000        494231                      300836                      
GPU 3           69.358            0.000        0.000        0.000        508837                      309169                      
GPU 4           71.209            0.000        0.000        0.000        490010                      299770                      
GPU 5           71.988            0.000        0.000        0.000        503057                      297642                      
GPU 6           72.060            0.000        0.000        0.000        491578                      296630                      
GPU 7           71.512            0.000        0.000        0.000        491594                      296633                      
GPU 0           443.158           0.742        0.080        0.500        10497077                    81592070                    
GPU 1           70.636            0.000        0.000        0.000        509900                      309697                      
GPU 2           69.878            0.000        0.000        0.000        497374                      303980                      
GPU 3           69.430            0.000        0.000        0.000        508295                      304974                      
GPU 4           71.164            0.000        0.000        0.000        488684                      294887                      
GPU 5           71.969            0.000        0.000        0.000        503075                      298701                      
GPU 6           72.119            0.000        0.000        0.000        520410                      298196                      
GPU 7           71.413            0.000        0.000        0.000        498918                      308679                      
GPU 0           473.362           0.720        0.161        0.329        13416511                    75087909                    
GPU 1           70.573            0.000        0.000        0.000        509882                      305521                      
GPU 2           69.839            0.000        0.000        0.000        495789                      301876                      
GPU 3           69.400            0.000        0.000        0.000        501479                      307085                      
GPU 4           71.138            0.000        0.000        0.000        492627                      302389                      
GPU 5           71.967            0.000        0.000        0.000        510938                      294500                      
GPU 6           72.065            0.000        0.000        0.000        494200                      308682                      
GPU 7           71.397            0.000        0.000        0.000        507321                      311310                      
GPU 0           483.538           0.757        0.105        0.482        15470750                    89006027                    
GPU 1           70.551            0.000        0.000        0.000        510395                      304462                      
GPU 2           69.868            0.000        0.000        0.000        495806                      301886                      
GPU 3           69.449            0.000        0.000        0.000        511984                      257826                      
GPU 4           71.175            0.000        0.000        0.000        494695                      300799                      
GPU 5           71.985            0.000        0.000        0.000        499393                      304468                      
GPU 6           72.048            0.000        0.000        0.000        502070                      302389                      
GPU 7           71.405            0.000        0.000        0.000        503122                      306066                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           493.286           0.817        0.088        0.579        11742706                    92285861                    
GPU 1           70.539            0.000        0.000        0.000        281932                      307075                      
GPU 2           69.787            0.000        0.000        0.000        494740                      301351                      
GPU 3           69.345            0.000        0.000        0.000        456960                      60787                       
GPU 4           71.145            0.000        0.000        0.000        491591                      297680                      
GPU 5           71.888            0.000        0.000        0.000        510416                      67076                       
GPU 6           72.081            0.000        0.000        0.000        493681                      306588                      
GPU 7           71.379            0.000        0.000        0.000        502592                      307110                      
GPU 0           447.160           0.709        0.120        0.415        12545383                    83092957                    
GPU 1           70.589            0.000        0.000        0.000        440702                      93802                       
GPU 2           69.774            0.000        0.000        0.000        497899                      303980                      
GPU 3           69.365            0.000        0.000        0.000        251011                      304985                      
GPU 4           71.103            0.000        0.000        0.000        244217                      64460                       
GPU 5           71.821            0.000        0.000        0.000        255204                      254155                      
GPU 6           72.013            0.000        0.000        0.000        196529                      295055                      
GPU 7           71.402            0.000        0.000        0.000        198630                      20439                       
GPU 0           487.967           0.743        0.128        0.426        14772090                    85321185                    
GPU 1           70.483            0.000        0.000        0.000        520894                      226901                      
GPU 2           69.768            0.000        0.000        0.000        234275                      52934                       
GPU 3           69.361            0.000        0.000        0.000        509880                      308118                      
GPU 4           71.175            0.000        0.000        0.000        425461                      233455                      
GPU 5           71.822            0.000        0.000        0.000        467436                      298177                      
GPU 6           72.032            0.000        0.000        0.000        503644                      15722                       
GPU 7           71.297            0.000        0.000        0.000        507834                      303442                      
GPU 0           483.248           0.789        0.086        0.556        10245275                    90810734                    
GPU 1           70.530            0.000        0.000        0.000        507268                      314423                      
GPU 2           69.800            0.000        0.000        0.000        466973                      268339                      
GPU 3           69.296            0.000        0.000        0.000        512483                      299224                      
GPU 4           71.140            0.000        0.000        0.000        522916                      320854                      
GPU 5           71.818            0.000        0.000        0.000        502552                      304455                      
GPU 6           71.895            0.000        0.000        0.000        501540                      308685                      
GPU 7           71.303            0.000        0.000        0.000        502081                      305546                      
GPU 0           411.085           0.644        0.123        0.349        5342547                     72821639                    
GPU 1           70.501            0.000        0.000        0.000        511894                      303417                      
GPU 2           69.755            0.000        0.000        0.000        491611                      297692                      
GPU 3           69.241            0.000        0.000        0.000        504123                      303406                      
GPU 4           71.108            0.000        0.000        0.000        499976                      306065                      
GPU 5           71.778            0.000        0.000        0.000        505679                      294472                      
GPU 6           71.916            0.000        0.000        0.000        493681                      307108                      
GPU 7           71.368            0.000        0.000        0.000        507312                      310781                      
GPU 0           319.934           0.366        0.073        0.199        6782191                     42276561                    
GPU 1           70.496            0.000        0.000        0.000        514075                      304412                      
GPU 2           69.736            0.000        0.000        0.000        497887                      301352                      
GPU 3           69.407            0.000        0.000        0.000        511965                      302367                      
GPU 4           71.083            0.000        0.000        0.000        502078                      302400                      
GPU 5           71.692            0.000        0.000        0.000        503014                      293456                      
GPU 6           71.862            0.000        0.000        0.000        499447                      296104                      
GPU 7           71.257            0.000        0.000        0.000        492629                      294529                      
GPU 0           373.716           0.521        0.110        0.263        11559345                    48864583                    
GPU 1           70.462            0.000        0.000        0.000        519832                      307082                      
GPU 2           69.727            0.000        0.000        0.000        496322                      300309                      
GPU 3           69.157            0.000        0.000        0.000        508837                      298175                      
GPU 4           71.121            0.000        0.000        0.000        499443                      300818                      
GPU 5           71.726            0.000        0.000        0.000        502019                      297656                      
GPU 6           71.907            0.000        0.000        0.000        493070                      300821                      
GPU 7           71.259            0.000        0.000        0.000        500509                      301877                      
GPU 0           432.979           0.671        0.073        0.479        6677482                     71968427                    
GPU 1           70.506            0.000        0.000        0.000        316516                      311270                      
GPU 2           69.730            0.000        0.000        0.000        486892                      292973                      
GPU 3           69.272            0.000        0.000        0.000        507788                      14672                       
GPU 4           71.057            0.000        0.000        0.000        495260                      297680                      
GPU 5           71.734            0.000        0.000        0.000        504652                      62880                       
GPU 6           71.862            0.000        0.000        0.000        428182                      301291                      
GPU 7           71.301            0.000        0.000        0.000        498395                      300295                      
GPU 0           283.961           0.410        0.061        0.265        5157710                     49347441                    
GPU 1           70.450            0.000        0.000        0.000        404027                      123671                      
GPU 2           69.657            0.000        0.000        0.000        499985                      303450                      
GPU 3           69.215            0.000        0.000        0.000        208036                      303256                      
GPU 4           71.021            0.000        0.000        0.000        243167                      248418                      
GPU 5           71.706            0.000        0.000        0.000        252044                      246287                      
GPU 6           71.859            0.000        0.000        0.000        259416                      233744                      
GPU 7           71.223            0.000        0.000        0.000        199152                      20439                       
GPU 0           258.960           0.272        0.039        0.182        6040527                     42070816                    
GPU 1           70.439            0.000        0.000        0.000        515116                      192319                      
GPU 2           69.633            0.000        0.000        0.000        232180                      49266                       
GPU 3           69.139            0.000        0.000        0.000        530568                      304462                      
GPU 4           71.001            0.000        0.000        0.000        452813                      299254                      
GPU 5           71.651            0.000        0.000        0.000        461133                      300271                      
GPU 6           71.760            0.000        0.000        0.000        496830                      71273                       
GPU 7           71.250            0.000        0.000        0.000        514134                      304497                      
GPU 0           330.039           0.425        0.053        0.232        5678230                     45425019                    
GPU 1           70.431            0.000        0.000        0.000        509886                      306554                      
GPU 2           69.642            0.000        0.000        0.000        497255                      265718                      
GPU 3           69.158            0.000        0.000        0.000        511978                      303418                      
GPU 4           70.971            0.000        0.000        0.000        497360                      297674                      
GPU 5           71.676            0.000        0.000        0.000        508837                      299740                      
GPU 6           71.758            0.000        0.000        0.000        497880                      298727                      
GPU 7           71.209            0.000        0.000        0.000        496202                      313876                      
GPU 0           430.288           0.613        0.067        0.435        10466367                    67048363                    
GPU 1           70.360            0.000        0.000        0.000        516164                      308650                      
GPU 2           69.603            0.000        0.000        0.000        494756                      301885                      
GPU 3           69.094            0.000        0.000        0.000        508321                      299752                      
GPU 4           70.906            0.000        0.000        0.000        493687                      295583                      
